,loss
0,34.950218200683594
1,30.95273780822754
2,27.682695388793945
3,24.9971923828125
4,22.35125732421875
5,19.510395050048828
6,16.57260513305664
7,13.561984062194824
8,10.478729248046875
9,7.36318826675415
10,4.646806716918945
11,4.18202018737793
12,2.9605789184570312
13,2.495959520339966
14,2.2433276176452637
15,2.292996883392334
16,2.396162748336792
17,2.0445432662963867
18,1.7477744817733765
19,1.8293776512145996
20,1.6875388622283936
21,1.2877261638641357
22,1.387600064277649
23,1.454487681388855
24,1.4144407510757446
25,1.4498945474624634
26,1.2168012857437134
27,1.1954231262207031
28,1.1906661987304688
29,1.1829392910003662
30,1.2072911262512207
31,1.4044486284255981
32,1.9161826372146606
33,1.7859541177749634
34,1.6438865661621094
35,1.4338825941085815
36,1.6688296794891357
37,1.6347854137420654
38,1.6981227397918701
39,1.6113888025283813
40,1.397752285003662
41,1.5866518020629883
42,1.658200740814209
43,1.5758132934570312
44,1.4860321283340454
45,1.4205676317214966
46,1.0663982629776
47,0.9748890995979309
48,0.9835637211799622
49,0.9975005388259888
50,0.970028281211853
51,1.0450290441513062
52,1.0970847606658936
53,0.9921683669090271
54,0.9735118746757507
55,0.9820178151130676
56,0.9884545207023621
57,0.9827911853790283
58,1.0271795988082886
59,1.0280334949493408
60,0.9748597741127014
61,0.9873965978622437
62,1.052941083908081
63,1.018540859222412
64,1.0041030645370483
65,1.1086076498031616
66,1.091630458831787
67,1.3549996614456177
68,1.4795489311218262
69,1.5273070335388184
70,1.2842785120010376
71,1.1318238973617554
72,1.1421513557434082
73,0.9809411764144897
74,0.9625206589698792
75,0.9688442945480347
76,0.9898397922515869
77,0.9800113439559937
78,0.9932823181152344
79,1.03633713722229
80,0.989528238773346
81,0.9931832551956177
82,0.9968816637992859
83,1.0085088014602661
84,0.999873697757721
85,0.996850848197937
86,1.022271990776062
87,1.107505440711975
88,1.1459105014801025
89,1.3609699010849
90,1.1502143144607544
91,1.0375101566314697
92,1.0335041284561157
93,0.9922709465026855
94,0.9967503547668457
95,1.0078504085540771
96,0.9664552211761475
97,0.9950149059295654
98,0.9896579384803772
99,1.1504936218261719
100,1.4969124794006348
101,1.6113765239715576
102,1.3702901601791382
103,1.4111992120742798
104,1.5259160995483398
105,1.653395414352417
106,1.56267511844635
107,1.506059169769287
108,1.3684438467025757
109,1.0173852443695068
110,0.9520574808120728
111,0.9359471201896667
112,0.9219748377799988
113,0.9670907855033875
114,0.9872055649757385
115,0.9530212879180908
116,0.9832552671432495
117,0.9363369345664978
118,0.9962167143821716
119,1.0058276653289795
120,1.034443736076355
121,0.9619960188865662
122,0.943376898765564
123,0.9329859018325806
124,0.9777318835258484
125,0.9473316669464111
126,0.9300099015235901
127,0.9284008741378784
128,0.9685569405555725
129,0.9465691447257996
130,0.955665647983551
131,0.9531433582305908
132,0.9380441308021545
133,0.9638878703117371
134,0.957323431968689
135,0.9677560329437256
136,0.9714224934577942
137,0.9477067589759827
138,0.9714304208755493
139,0.9579042196273804
140,0.9912393689155579
141,0.9313175082206726
142,0.9502666592597961
143,0.9364716410636902
144,0.9597709774971008
145,0.9459376335144043
146,0.9622431993484497
147,0.9484390020370483
148,0.9261828660964966
149,0.951433002948761
150,0.950062096118927
151,0.9632594585418701
152,0.9427810311317444
153,0.9602055549621582
154,0.9211832284927368
155,0.9108652472496033
156,0.9130918979644775
157,0.9367802143096924
158,0.9255220890045166
159,0.8770197033882141
160,0.9304168820381165
161,1.0080666542053223
162,1.2723411321640015
163,1.3222997188568115
164,1.191763162612915
165,1.2004749774932861
166,1.1377276182174683
167,0.8913915157318115
168,1.0409431457519531
169,1.2478243112564087
170,0.9746972918510437
171,0.8335224390029907
172,0.7986337542533875
173,0.7828118801116943
174,0.7778448462486267
175,0.7855848073959351
176,0.8090017437934875
177,0.8082008957862854
178,0.8004905581474304
179,0.7820888161659241
180,0.7791595458984375
181,0.772278904914856
182,0.7802592515945435
183,1.0199898481369019
184,0.8131758570671082
185,0.753259539604187
186,1.316702127456665
187,1.3542263507843018
188,1.2567752599716187
189,1.2786425352096558
190,1.1991771459579468
191,1.1463806629180908
192,1.1390266418457031
193,1.1195366382598877
194,1.1012694835662842
195,1.0773813724517822
196,1.0476740598678589
197,1.0460299253463745
198,1.055029273033142
199,1.0168507099151611
200,1.0872246026992798
201,1.0354429483413696
202,0.8664239048957825
203,0.9486945867538452
204,0.9541579484939575
205,0.956319272518158
206,0.8320325016975403
207,0.7121087908744812
208,0.5828151106834412
209,0.5699535608291626
210,0.5691220164299011
211,0.5896230340003967
212,0.5855305790901184
213,0.5823874473571777
214,0.5804935097694397
215,0.6009284257888794
216,0.6367371678352356
217,0.7045775651931763
218,0.7020968198776245
219,0.9843944907188416
220,0.9565747976303101
221,0.8871170878410339
222,0.7467297315597534
223,0.6557636857032776
224,0.6503475904464722
225,0.9195175170898438
226,0.8373855948448181
227,0.950363039970398
228,1.0577255487442017
229,0.9515565037727356
230,0.9754558205604553
231,1.0207167863845825
232,0.8780556321144104
233,0.8894535899162292
234,0.903592050075531
235,0.9393692016601562
236,0.9468435049057007
237,0.9389697313308716
238,0.8518107533454895
239,0.8149253129959106
240,0.7990032434463501
241,0.8099557161331177
242,0.771679699420929
243,0.8229811191558838
244,0.8018393516540527
245,0.8095116019248962
246,0.7976385354995728
247,0.8254494071006775
248,0.8427465558052063
249,0.8845220804214478
250,0.8656976222991943
251,0.8575759530067444
252,0.829937756061554
253,0.8077417612075806
254,0.787135899066925
255,0.5177637934684753
256,0.46840372681617737
257,0.44513335824012756
258,0.42922243475914
259,0.43231990933418274
260,0.4542064368724823
261,0.49718931317329407
262,0.458893358707428
263,0.5121920704841614
264,0.4507335126399994
265,0.45264238119125366
266,0.45475706458091736
267,0.46927961707115173
268,0.5386025905609131
269,0.6421825885772705
270,0.5891909003257751
271,0.4734959304332733
272,0.4906245470046997
273,0.4941864609718323
274,0.46942731738090515
275,0.46585923433303833
276,0.7046808004379272
277,0.8951864838600159
278,0.6089494824409485
279,0.7753729820251465
280,0.8565146327018738
281,0.9220002889633179
282,0.9180908799171448
283,0.7320783734321594
284,0.48123353719711304
285,0.4167448580265045
286,0.4302871525287628
287,0.45367029309272766
288,0.4317575991153717
289,0.5380278825759888
290,0.7123171091079712
291,0.6406799554824829
292,0.6613743901252747
293,0.8046730160713196
294,0.7986875772476196
295,0.8028995990753174
296,0.7246608138084412
297,0.6759394407272339
298,0.5577313303947449
299,0.7888987064361572
