,0
0,13.024719775772095
1,11.559423280715942
2,10.483504969215392
3,9.459569071865081
4,8.426242956352233
5,7.327926023960114
6,6.144540107631683
7,4.847001025676727
8,3.754962487757206
9,2.106598864519596
10,2.10666802733019
11,1.393286512312293
12,1.0016263248827308
13,0.8920481227704323
14,0.6853744044499471
15,1.3716605670318007
16,1.1349287330575288
17,0.9874554567336105
18,0.6510299521589652
19,0.7526038953725248
20,0.5393649877252988
21,0.532697726624459
22,0.6646993798143929
23,0.5547166845419444
24,0.5847334202913568
25,0.4189527136261575
26,0.4699636766003445
27,0.4756930644012056
28,0.4286055980451638
29,0.5119457435324788
30,0.43756029077311975
31,0.8004977953538298
32,0.5788279383448884
33,0.8714526656318456
34,0.5545059508161619
35,0.521952752792649
36,0.7203955757308751
37,0.6625116741674021
38,0.7568520659729838
39,0.4043000459193252
40,0.6476468945842236
41,0.540594318648614
42,0.699024450860871
43,0.6164435282727704
44,0.665778244443424
45,0.5650430543305818
46,0.3826765160887502
47,0.3820073387227021
48,0.39086306697847323
49,0.40336043360084295
50,0.3912641617739573
51,0.47650821706124113
52,0.38722326640849936
53,0.38500219229261856
54,0.3829374198674224
55,0.39322634552323726
56,0.3912194819995202
57,0.3947981517529115
58,0.5166699370441493
59,0.38974284357437866
60,0.4163020560242701
61,0.4191358341821935
62,0.389499630624149
63,0.4213227001407184
64,0.4693630477273837
65,0.4197962615522556
66,0.44102670019827783
67,0.5627837914985605
68,0.7141791061200201
69,0.5793684631063603
70,0.49075299779567866
71,0.4721052838617004
72,0.3760665141780395
73,0.375752527739387
74,0.386530458260607
75,0.3750538100776961
76,0.40087385021175725
77,0.42605765279154295
78,0.42600937100443986
79,0.3882836308377795
80,0.37827788741323165
81,0.3764955290231854
82,0.37909066148279236
83,0.38564096854133534
84,0.4278550409123302
85,0.37908234340245833
86,0.39986318551991135
87,0.4987047757581808
88,0.6183746796183753
89,0.5946411852405407
90,0.4238239630270749
91,0.422483620125521
92,0.39398520131567494
93,0.3731827911521774
94,0.37514343855734916
95,0.4124621920067817
96,0.38722317501228537
97,0.38100689883907324
98,0.3700402657990344
99,0.4891768789244816
100,0.6143905314909294
101,0.708934873005189
102,0.4872770082246512
103,0.6743116232531611
104,0.6387335318432189
105,0.6509061887424439
106,0.5178922723582015
107,0.6146058342540637
108,0.45263018307900055
109,0.38689846411435863
110,0.3750087489622645
111,0.3638030627218075
112,0.37771578514701687
113,0.4547882747854106
114,0.38562582858847455
115,0.3802491022326052
116,0.3823647476494778
117,0.398347096837312
118,0.38167542596943677
119,0.3919434610925615
120,0.4136644458891824
121,0.36435049086594956
122,0.38776044877874666
123,0.3658047064765356
124,0.37966161355143413
125,0.35911325578317044
126,0.3573555916707963
127,0.38315449349591507
128,0.3971264459034894
129,0.3660384491249919
130,0.3779646584278904
131,0.3946752499780152
132,0.3578567100708373
133,0.4040632670793915
134,0.3494404751271475
135,0.4029813064843882
136,0.3997190810785629
137,0.3862526388722472
138,0.35323276630481704
139,0.43456090785311535
140,0.36193446192755363
141,0.3709353047923185
142,0.35143875293077437
143,0.4001801693456247
144,0.36503533380567094
145,0.3628585285572335
146,0.3680742394733243
147,0.38099057135833425
148,0.3445916543015977
149,0.4090440491389483
150,0.3406212491524406
151,0.33223656854578293
152,0.34885407973611726
153,0.39744862774051726
154,0.34729019976272246
155,0.34267803904940375
156,0.37739322152026
157,0.3703109640193172
158,0.35517932821800935
159,0.3679710271944292
160,0.49478552069277504
161,0.5199676341865211
162,0.55093327866029
163,0.5268418702145107
164,0.5030749670574441
165,0.493303574746754
166,0.3145794434529729
167,0.44810824085455386
168,0.38056209457647056
169,0.5375642448075348
170,0.36956976111521944
171,0.3009672673233785
172,0.3358988275903277
173,0.35022701801210643
174,0.28230109649756924
175,0.3349383109406568
176,0.32848509781472385
177,0.31471954897409304
178,0.32817864538934083
179,0.2886064396223053
180,0.3264353291342035
181,0.2699341136556119
182,0.32775214669639247
183,0.368441615488223
184,0.27967783868876284
185,0.3019314282881096
186,0.4693311412308365
187,0.49454417592105454
188,0.6092726711238734
189,0.6730006178990007
190,0.37941554492730645
191,0.4125373208702542
192,0.5330859014928341
193,0.4134507516988553
194,0.37343989844750614
195,0.4784259267985821
196,0.5213226932559163
197,0.39740940706296823
198,0.397257504621445
199,0.408693873425317
200,0.5452669542598538
201,0.4357681040613912
202,0.3042160940922331
203,0.27796503136549144
204,0.38317832774650307
205,0.3757256453838665
206,0.36951637103958057
207,0.26826802920633924
208,0.22390475337624083
209,0.229360370525904
210,0.2776331953521818
211,0.22096441380074247
212,0.2308615034203045
213,0.23926800901563838
214,0.22837668478703127
215,0.23241554631339387
216,0.23040826701768674
217,0.25116296860631554
218,0.3325631060546264
219,0.295020077200979
220,0.4855249261119403
221,0.35834522114410067
222,0.35392869619037953
223,0.22723952433201483
224,0.4557739595395979
225,0.4057861400920898
226,0.28717132012434304
227,0.3622740885170642
228,0.31178174870666114
229,0.3954865000306163
230,0.30878253066297623
231,0.3644328325775452
232,0.4408204139854759
233,0.28743917925842105
234,0.451044632393308
235,0.3558153204036411
236,0.3917450805564411
237,0.3046555579803884
238,0.38151484916191547
239,0.24963946097004228
240,0.2982741646841168
241,0.2562747805622872
242,0.3525133610232733
243,0.3884503245369531
244,0.2828436650849413
245,0.32722254503972364
246,0.2745401543746702
247,0.360017824428319
248,0.26864129357445055
249,0.37363117215009406
250,0.3107323282717494
251,0.35438603276633657
252,0.2774332579110749
253,0.2640046459342353
254,0.28444614408374763
255,0.1782429230509326
256,0.17384179042261094
257,0.1690845066787675
258,0.1805519473866094
259,0.170098113929166
260,0.17298359433338045
261,0.18983333993833512
