,loss
0,3.047419309616089
1,0.6000396013259888
2,0.7216911911964417
3,0.6143025159835815
4,0.4782760739326477
5,0.6441475749015808
6,0.7169447541236877
7,0.7801975607872009
8,0.7545762062072754
9,0.5160192847251892
10,0.7840911746025085
11,0.71702641248703
12,0.6633480191230774
13,0.6301952600479126
14,0.7457836270332336
15,0.721602737903595
16,0.7245652079582214
17,0.7630410194396973
18,0.7865886092185974
19,0.7704769372940063
20,0.7715609073638916
21,0.7455572485923767
22,0.6788700222969055
23,0.6213290691375732
24,0.6642075181007385
25,0.6597998738288879
26,0.4834429621696472
27,0.5208476781845093
28,0.5789294838905334
29,0.6830686926841736
30,0.5701285004615784
31,0.5875258445739746
32,0.650958776473999
33,0.672300398349762
34,0.6264457702636719
35,0.6456108093261719
36,0.6865972280502319
37,0.6160365343093872
38,0.6623094081878662
39,0.6023975014686584
40,0.722009539604187
41,0.6603840589523315
42,0.6262766122817993
43,0.6866088509559631
44,0.6412804126739502
45,0.6383118629455566
46,0.6345022916793823
47,0.597878098487854
48,0.6108071804046631
49,0.6305750608444214
50,0.6286357641220093
51,0.6657232642173767
52,0.7003916501998901
53,0.698366641998291
54,0.6872134208679199
55,0.6812297701835632
56,0.6071902513504028
57,0.5907225012779236
58,0.4801774322986603
59,0.3308679759502411
60,0.34610456228256226
61,0.3352215886116028
62,0.34423044323921204
63,0.3645969331264496
64,0.36750343441963196
65,0.339224636554718
66,0.36325815320014954
67,0.36486414074897766
68,0.360985666513443
69,0.36513030529022217
70,0.3836997151374817
71,0.35590291023254395
72,0.39216548204421997
73,0.5432846546173096
74,0.672086238861084
75,0.5169060230255127
76,0.5305558443069458
77,0.6024856567382812
78,0.6081217527389526
79,0.6335711479187012
80,0.6922747492790222
81,0.6900922656059265
82,0.7389184832572937
83,0.6802660822868347
84,0.5508918166160583
85,0.43358832597732544
86,0.3557922840118408
87,0.37100693583488464
88,0.41010475158691406
89,0.35678982734680176
90,0.3562736511230469
91,0.5156010985374451
92,0.579315185546875
93,0.5282705426216125
94,0.43914052844047546
95,0.6901999711990356
96,0.7657834887504578
97,0.7795780897140503
98,0.7561435103416443
99,0.7271304726600647
100,0.709522545337677
101,0.6624462008476257
102,0.6435240507125854
103,0.6130602955818176
104,0.6523159146308899
105,0.5472005605697632
106,0.5338906645774841
107,0.5214647650718689
108,0.530974268913269
109,0.366218626499176
110,0.32742759585380554
111,0.33045297861099243
112,0.3314112424850464
113,0.33589187264442444
114,0.3333757817745209
115,0.34098708629608154
116,0.3919631242752075
117,0.35757556557655334
118,0.35144326090812683
119,0.3538002073764801
120,0.3379841446876526
121,0.35919004678726196
122,0.3772532641887665
123,0.4362097978591919
124,0.43704310059547424
125,0.6184266209602356
126,0.5825575590133667
127,0.634673535823822
128,0.6046359539031982
129,0.5148580074310303
130,0.5274903178215027
131,0.6797394156455994
132,0.6622384786605835
133,0.6033595204353333
134,0.5633519291877747
135,0.6835851073265076
136,0.646126389503479
137,0.6208544969558716
138,0.6082437634468079
139,0.525791347026825
140,0.3566814661026001
141,0.3536026179790497
142,0.3336993157863617
143,0.3307775855064392
144,0.3417069613933563
145,0.4275740385055542
146,0.6525562405586243
147,0.6611700654029846
148,0.6650539040565491
149,0.5452782511711121
150,0.5450424551963806
151,0.6570554375648499
152,0.6970760226249695
153,0.6540837287902832
154,0.5563033819198608
155,0.6128898859024048
156,0.5991663932800293
157,0.6006226539611816
158,0.5801792144775391
159,0.5421578288078308
160,0.33626773953437805
161,0.567326009273529
162,0.5857160687446594
163,0.5744928121566772
164,0.5818424820899963
165,0.5540149807929993
166,0.5025658011436462
167,0.4957329034805298
168,0.4314626455307007
169,0.49666380882263184
170,0.5782603025436401
171,0.5786546468734741
172,0.4919482171535492
173,0.4459295868873596
174,0.45507657527923584
175,0.3056183159351349
176,0.3068970739841461
177,0.33255699276924133
178,0.3358638286590576
179,0.32788076996803284
180,0.3568976819515228
181,0.38953897356987
182,0.3337782323360443
183,0.44170889258384705
184,0.6187950372695923
185,0.6099972128868103
186,0.5171735882759094
187,0.5907103419303894
188,0.617033839225769
189,0.6665740013122559
190,0.4658854603767395
191,0.4261801540851593
192,0.39916375279426575
193,0.41913801431655884
194,0.42677968740463257
195,0.43531158566474915
196,0.5617358684539795
197,0.6064608693122864
198,0.5648534893989563
199,0.6005885004997253
200,0.570376992225647
201,0.5152472853660583
202,0.5432751774787903
203,0.5161336660385132
204,0.5069233775138855
205,0.4920858144760132
206,0.525797426700592
207,0.4963855445384979
208,0.44382643699645996
209,0.5154996514320374
210,0.49076977372169495
211,0.5168718695640564
212,0.5282588005065918
213,0.5265898704528809
214,0.612398624420166
215,0.6246969103813171
216,0.6367733478546143
217,0.6306166052818298
218,0.5513766407966614
219,0.5255044102668762
220,0.5434126853942871
221,0.495487242937088
222,0.5697007775306702
223,0.5270121097564697
224,0.5462456345558167
225,0.5805022716522217
226,0.5946877598762512
227,0.5671921968460083
228,0.5819580554962158
229,0.5746822357177734
230,0.5249046087265015
231,0.5110208988189697
232,0.4445849061012268
233,0.4166054129600525
234,0.40093445777893066
235,0.4359993636608124
236,0.5265776515007019
237,0.5156189203262329
238,0.5400291681289673
239,0.5302034020423889
240,0.5230029225349426
241,0.494385689496994
242,0.4994935989379883
243,0.5135824680328369
244,0.5728476643562317
245,0.5740542411804199
246,0.5288888216018677
247,0.4971819519996643
248,0.4383046627044678
249,0.44295457005500793
250,0.5007311105728149
251,0.5031506419181824
252,0.5099620223045349
253,0.4382232427597046
254,0.422993004322052
255,0.47387486696243286
256,0.4926205575466156
257,0.493733674287796
258,0.5203098058700562
259,0.5002034306526184
260,0.5303019881248474
261,0.5226565003395081
262,0.49836671352386475
263,0.47675806283950806
264,0.4961008131504059
265,0.4695119857788086
266,0.3763545751571655
267,0.3412967324256897
268,0.2894344627857208
269,0.27572116255760193
270,0.27076587080955505
271,0.27560922503471375
272,0.27162647247314453
273,0.28655731678009033
274,0.28151604533195496
275,0.3289797008037567
276,0.33890366554260254
277,0.3318324387073517
278,0.3000079095363617
279,0.296395868062973
280,0.3933693766593933
281,0.58269864320755
282,0.36304956674575806
283,0.3489181399345398
284,0.5364975929260254
285,0.6486465930938721
286,0.5697365999221802
287,0.5411608815193176
288,0.5426825284957886
289,0.5263264775276184
290,0.3360181450843811
291,0.29362499713897705
292,0.2834281921386719
293,0.304428368806839
294,0.29042375087738037
295,0.2995416522026062
296,0.2950560748577118
297,0.3950723111629486
298,0.5774808526039124
299,0.6207916736602783
300,0.6382842659950256
301,0.6008539795875549
302,0.5935739874839783
303,0.5601729154586792
304,0.530232846736908
305,0.49536505341529846
306,0.5517702698707581
307,0.3723500669002533
308,0.369818776845932
309,0.29792216420173645
310,0.277496874332428
311,0.288699746131897
312,0.3418140113353729
313,0.41324010491371155
314,0.4833753705024719
315,0.5400480031967163
316,0.5726726055145264
317,0.5896016955375671
318,0.6110281348228455
319,0.554819643497467
320,0.5341618657112122
321,0.5347277522087097
322,0.54798424243927
323,0.5440466403961182
324,0.5630613565444946
325,0.49842703342437744
326,0.5064364671707153
327,0.4762846529483795
328,0.4948490858078003
329,0.5096631646156311
330,0.49968013167381287
331,0.5066466331481934
332,0.4776897430419922
333,0.4099578261375427
334,0.4600461423397064
335,0.4378179907798767
336,0.5011501312255859
337,0.35664480924606323
338,0.30824416875839233
339,0.310407429933548
340,0.26723989844322205
341,0.3003629744052887
342,0.27188315987586975
343,0.2685655951499939
344,0.2757646143436432
345,0.31492146849632263
346,0.43893522024154663
347,0.5353685617446899
348,0.4835609197616577
349,0.5189177989959717
350,0.534713625907898
351,0.5330948233604431
352,0.5256603956222534
353,0.5164680480957031
354,0.3098825216293335
355,0.2609018385410309
356,0.2816537022590637
357,0.3047254681587219
358,0.3225647509098053
359,0.30986475944519043
360,0.2815326154232025
361,0.2843635678291321
362,0.3125240206718445
363,0.3575764298439026
364,0.5774663686752319
365,0.5479775071144104
366,0.532812237739563
367,0.5362621545791626
368,0.5368115305900574
369,0.46541228890419006
370,0.5482906699180603
371,0.5476972460746765
372,0.5367955565452576
373,0.5171583890914917
374,0.4877673089504242
375,0.5041844844818115
376,0.5204526782035828
377,0.5144121050834656
378,0.4118817448616028
379,0.27155420184135437
380,0.2600817382335663
381,0.26986145973205566
382,0.2668805420398712
383,0.32744961977005005
384,0.4226457178592682
385,0.5758337378501892
386,0.5631749033927917
387,0.5382558107376099
388,0.5622255206108093
389,0.5652204751968384
390,0.5208163857460022
391,0.4393050968647003
392,0.3053312301635742
393,0.2902602553367615
394,0.2711096704006195
395,0.2547520399093628
396,0.2662350535392761
397,0.27014240622520447
398,0.2738358676433563
399,0.32081738114356995
