,0
0,0.3553823149485048
1,0.2432624275257811
2,0.35686764268800614
3,0.2008025092146825
4,0.1758586441298481
5,0.2642828722939827
6,0.22060502929646755
7,0.23077884948016145
8,0.21132984858104029
9,0.1884788990159519
10,0.3213675824637059
11,0.2216316572024487
12,0.2530552639073692
13,0.375416680073645
14,0.36628282569709697
15,0.32119424051912504
16,0.28084389727045783
17,0.2643409534920007
18,0.2863019683181308
19,0.33265806483970956
20,0.30928193373018875
21,0.22402946046669966
22,0.26210295905798264
23,0.26258242826487405
24,0.2398052243384067
25,0.23318788518584332
26,0.2133925822465215
27,0.21586020189267582
28,0.2412912797283381
29,0.3074444111867808
30,0.3109931017166004
31,0.14796793186208232
32,0.24684958930937573
33,0.2604547716886271
34,0.3164203115576878
35,0.2423984349263832
36,0.24700979214068502
37,0.2593358687291853
38,0.22150197990711312
39,0.28731588402302005
40,0.2937050387931056
41,0.20742503754552455
42,0.25944252658443295
43,0.30195734576256944
44,0.22872482815822587
45,0.2666400577438064
46,0.2741844132311642
47,0.23379201067141256
48,0.25636317109363155
49,0.23199286139626055
50,0.26805408833026884
51,0.20554162372248247
52,0.2755076075568097
53,0.2668908701463137
54,0.296726530951797
55,0.31602078170450404
56,0.29997241150205955
57,0.18576452112118713
58,0.13987182186148128
59,0.13914879485529383
60,0.1293392479335773
61,0.17537331200595946
62,0.15743127653310077
63,0.15831993913960177
64,0.13875140087657784
65,0.15811805947830435
66,0.1300603901365772
67,0.13073465352628846
68,0.14771495608694385
69,0.1978145855754614
70,0.1276871084527229
71,0.15637156302152436
72,0.17822943090915214
73,0.23894850378809496
74,0.2647923290399369
75,0.23661864115367642
76,0.19188534857772757
77,0.34727329650311733
78,0.24908479969524777
79,0.21560886072528082
80,0.3175931495739147
81,0.281853301252611
82,0.30168435125348625
83,0.33291750874463466
84,0.2106925023120828
85,0.12732796610282093
86,0.12936870154067873
87,0.1370923240346834
88,0.13661855291926767
89,0.12357591419857927
90,0.21558981797578744
91,0.18468869363698176
92,0.17007250998169185
93,0.17516086303261108
94,0.27306802797890267
95,0.3123735150518012
96,0.29027200721595436
97,0.31769073835099115
98,0.2917588672477752
99,0.3300887648914941
100,0.2401897710549645
101,0.2793277171866968
102,0.2805350420934148
103,0.2571639015894616
104,0.26535931247377303
105,0.24376723720822482
106,0.2603130845801905
107,0.18149496972090565
108,0.14654513840740546
109,0.1523822911111056
110,0.14661415414614604
111,0.12717940373257733
112,0.15125385803726968
113,0.12839989512261235
114,0.1341261269474402
115,0.12100906620209571
116,0.16663732131222495
117,0.18061131633426994
118,0.15446779565056787
119,0.13951336490974062
120,0.1331845090445131
121,0.168688619559817
122,0.16746032079062426
123,0.18100333177503197
124,0.23279386444862465
125,0.19692573239475022
126,0.16552738311486317
127,0.31694149611489847
128,0.317361504923366
129,0.15567489021046785
130,0.35378643122334036
131,0.2136467544249259
132,0.25191256794231015
133,0.22263072244219947
134,0.24624202194064856
135,0.2246092905936297
136,0.23020250282371416
137,0.308360290758498
138,0.25492266691159454
139,0.1866589362964034
140,0.15835447572695557
141,0.16280476379534228
142,0.15383547717886978
143,0.1169693198606139
144,0.1256985986673506
145,0.3433182657279074
146,0.30197128051724287
147,0.27087435882622374
148,0.24504765184614807
149,0.15758813058258966
150,0.2510481434730813
151,0.23191992125171237
152,0.2743060780305415
153,0.19650807567145676
154,0.22533655691843013
155,0.24125314047206192
156,0.20968725065018515
157,0.2691639616147615
158,0.2285536438010633
159,0.15031651623153594
160,0.1407352138065966
161,0.22370109800274948
162,0.22480582182145445
163,0.24736686008134856
164,0.24221117720450275
165,0.1992035955891013
166,0.19160818584659137
167,0.16905079905705062
168,0.15236104811839177
169,0.22558703329751734
170,0.2239231558077503
171,0.25411564637650735
172,0.19947352819768713
173,0.16902042151945643
174,0.1251344493941404
175,0.12774778833966702
176,0.12433876180285588
177,0.15647002914207989
178,0.13042418294365052
179,0.11764861196647398
180,0.14778444235513452
181,0.12120106015014462
182,0.14598243611552753
183,0.3088746334936703
184,0.1828816876774188
185,0.22346716910083778
186,0.2934853569348343
187,0.23607962338374927
188,0.2808500047132373
189,0.2781478015296161
190,0.2179165883857291
191,0.12893140734049957
192,0.21642336093736814
193,0.14625348694063722
194,0.20881780718914233
195,0.20931486519132741
196,0.25858538762186656
197,0.25034383824169637
198,0.2443680552863283
199,0.20470694342791101
200,0.24737486338522285
201,0.14526967073562264
202,0.1776090724259615
203,0.24506788404821417
204,0.18085201168511994
205,0.18852595704265404
206,0.2346614047805313
207,0.19313455718699843
208,0.2820164934630506
209,0.23865193524612113
210,0.1766800948338583
211,0.20514444135054946
212,0.1768317416103091
213,0.158302563487296
214,0.21072325952597895
215,0.21701703928988428
216,0.2577084881026298
217,0.22756356880636885
218,0.12619895816806237
219,0.1918101498841541
220,0.17448277935208753
221,0.20573146999087186
222,0.2258100328767672
223,0.19016332299228525
224,0.25786011679391374
225,0.27419620841308495
226,0.20261998412865215
227,0.21629812619201838
228,0.24576615913906136
229,0.19874243045563345
230,0.21744843107587658
231,0.22125193025947082
232,0.13159802467064
233,0.13571726815721485
234,0.17204910612488167
235,0.18132503953292034
236,0.21492806965843775
237,0.17909612745684572
238,0.2648250729988329
239,0.20059479971334804
240,0.21115814234279096
241,0.15250422132678795
242,0.24284281285153703
243,0.211388490524143
244,0.25407445038706067
245,0.2632829500343651
246,0.18479876062102848
247,0.22701640948746354
248,0.21399158675931393
249,0.18120805757344932
250,0.2131967474148143
251,0.20887173879807816
252,0.14144839634976816
253,0.1590755666299723
