,loss
0,18.22138786315918
1,16.112211227416992
2,14.535543441772461
3,13.176512718200684
4,11.806114196777344
5,10.444360733032227
6,9.067021369934082
7,7.5564680099487305
8,6.031928062438965
9,4.379635810852051
10,2.9624648094177246
11,2.0747621059417725
12,1.975855827331543
13,1.5608619451522827
14,1.4021830558776855
15,1.4566867351531982
16,1.1864207983016968
17,1.1633507013320923
18,0.9949307441711426
19,0.9338010549545288
20,1.2344011068344116
21,1.25285005569458
22,1.1880360841751099
23,1.1087843179702759
24,0.9946619272232056
25,1.0626903772354126
26,0.9624258875846863
27,0.9058146476745605
28,0.896822452545166
29,0.9563988447189331
30,0.9491177797317505
31,1.1000750064849854
32,1.0656152963638306
33,0.9580159187316895
34,1.0051778554916382
35,0.8764510154724121
36,0.9371228814125061
37,0.9914212226867676
38,1.0177781581878662
39,0.9464432597160339
40,0.852195680141449
41,0.9804121255874634
42,0.9448416829109192
43,0.8445300459861755
44,0.8960612416267395
45,0.8906078934669495
46,0.8436846733093262
47,0.8534792065620422
48,1.0889536142349243
49,0.9649657607078552
50,0.9829143285751343
51,0.7052688002586365
52,0.8150593638420105
53,0.8166830539703369
54,0.7578370571136475
55,0.699435293674469
56,0.8457810878753662
57,0.8089450597763062
58,0.956337034702301
59,0.7783023715019226
60,0.8532456159591675
61,0.8889328837394714
62,0.7745479345321655
63,0.8131300210952759
64,0.8231387138366699
65,0.8733677864074707
66,0.930630624294281
67,0.8776504993438721
68,0.7673445343971252
69,0.839447557926178
70,0.8273900151252747
71,0.8363515138626099
72,0.789547860622406
73,0.717721700668335
74,0.8070087432861328
75,0.8646743893623352
76,0.7163403034210205
77,0.7472755312919617
78,0.7122771143913269
79,0.8680649399757385
80,1.0885602235794067
81,0.804340124130249
82,0.8319941759109497
83,0.7507873773574829
84,0.9805037975311279
85,0.8559384942054749
86,0.8492105007171631
87,0.8059737086296082
88,0.8159112334251404
89,0.8126610517501831
90,0.7636073231697083
91,0.724844217300415
92,0.7830870151519775
93,0.8395108580589294
94,0.8801213502883911
95,0.815187394618988
96,0.7157996296882629
97,0.7645514607429504
98,0.8165959715843201
99,0.7719305753707886
100,0.8308205604553223
101,0.7218405604362488
102,0.7553828954696655
103,0.7452933192253113
104,0.7410892248153687
105,0.7186513543128967
106,0.8096961379051208
107,0.6747021079063416
108,0.8229421973228455
109,0.7739235162734985
110,0.8048419952392578
111,0.7459859251976013
112,0.7590396404266357
113,0.7488964200019836
114,0.7267338633537292
115,0.7653706669807434
116,0.7082308530807495
117,0.7425684928894043
118,0.8049013018608093
119,0.7834933996200562
120,0.7405315041542053
121,0.7159036993980408
122,0.8683028817176819
123,0.7876317501068115
124,0.7168410420417786
125,0.7713924050331116
126,0.7105305194854736
127,0.7273565530776978
128,0.7319511771202087
129,0.7824462056159973
130,0.8371964693069458
131,0.7176042199134827
132,0.8088389039039612
133,0.7537845969200134
134,0.693527340888977
135,0.6736507415771484
136,0.7027164697647095
137,0.7655813694000244
138,0.7437297105789185
139,0.7636317014694214
140,0.7047713994979858
141,0.8012596964836121
142,0.8596423268318176
143,0.685761570930481
144,0.7192947864532471
145,0.7410367727279663
146,0.7484748959541321
147,0.6388593316078186
148,0.7640597224235535
149,0.7565788626670837
150,0.75921630859375
151,0.7570099234580994
152,0.7923564314842224
153,0.7821112275123596
154,0.7672954201698303
155,0.6691536903381348
156,0.6955510377883911
157,0.7575573325157166
158,0.7007412314414978
159,0.6832301616668701
160,0.6491507291793823
161,0.7101221680641174
162,0.8034539222717285
163,0.7133129835128784
164,0.7540501356124878
165,0.7034328579902649
166,0.6822184324264526
167,0.699745774269104
168,0.6898817420005798
169,0.7071786522865295
170,0.686416506767273
171,0.7416401505470276
172,0.6594709157943726
173,0.6374650597572327
174,0.6716609597206116
175,0.8202762007713318
176,0.7257769703865051
177,0.7416889071464539
178,0.700345516204834
179,0.6946781873703003
180,0.6462485790252686
181,0.7083962559700012
182,0.7381103038787842
183,0.7435609102249146
184,0.8420397639274597
185,0.7160140872001648
186,0.7169145941734314
187,0.7769758701324463
188,0.7145577073097229
189,0.7235389947891235
190,0.7198458313941956
191,0.6806231141090393
192,0.6519548296928406
193,0.7223952412605286
194,0.7348301410675049
195,0.6928657293319702
196,0.6416657567024231
197,0.6430110931396484
198,0.6770051717758179
199,0.6030112504959106
