,loss
0,0.7604780793190002
1,0.7773712277412415
2,0.6679086089134216
3,0.7215612530708313
4,0.7414965033531189
5,0.7835379242897034
6,0.7480640411376953
7,0.7467206716537476
8,0.649505078792572
9,0.6467311978340149
10,0.6919618844985962
11,0.6939882636070251
12,0.8192101716995239
13,0.6461145877838135
14,0.7729591131210327
15,0.7828004360198975
16,0.6776317358016968
17,0.6615367531776428
18,0.6919355988502502
19,0.6602393388748169
20,0.7255294919013977
21,0.7267085909843445
22,0.7308170795440674
23,0.7554323673248291
24,0.6317984461784363
25,0.6346156597137451
26,0.6640192270278931
27,0.7303697466850281
28,0.6711865663528442
29,0.657620370388031
30,0.6729471683502197
31,0.7454541325569153
32,0.8163670897483826
33,0.7313698530197144
34,0.7882516980171204
35,0.6888831853866577
36,0.671851634979248
37,0.7079067826271057
38,0.7211878895759583
39,0.7329390048980713
40,0.7862086296081543
41,0.6322999000549316
42,0.723824143409729
43,0.7095970511436462
44,0.7276362180709839
45,0.7063400149345398
46,0.6431084871292114
47,0.677779495716095
48,0.6482800245285034
49,0.706118106842041
50,0.6605725884437561
51,0.6640183925628662
52,0.6774979829788208
53,0.7871500849723816
54,0.6979835629463196
55,0.6812533736228943
56,0.7141571640968323
57,0.6261416077613831
58,0.7364919781684875
59,0.7334305644035339
60,0.703362226486206
61,0.7297700047492981
62,0.7793543934822083
63,0.6995853185653687
64,0.729983925819397
65,0.6706275343894958
66,0.6056380867958069
67,0.6123265624046326
68,0.6967977285385132
69,0.6705338358879089
70,0.6155192255973816
71,0.6555291414260864
72,0.6490835547447205
73,0.7056704759597778
74,0.7143057584762573
75,0.6357786655426025
76,0.6434088349342346
77,0.7009251713752747
78,0.7098634243011475
79,0.6630221605300903
80,0.6331340670585632
81,0.734097957611084
82,0.6318084597587585
83,0.6976317167282104
84,0.6769924759864807
85,0.6063450574874878
86,0.6160939931869507
87,0.6836807727813721
88,0.6011240482330322
89,0.6755760908126831
90,0.6485053896903992
91,0.6495320200920105
92,0.6434307098388672
93,0.680452287197113
94,0.6719701290130615
95,0.70703125
96,0.6315398216247559
97,0.6888232827186584
98,0.6239493489265442
99,0.6855432391166687
100,0.665928065776825
101,0.6118776798248291
102,0.5940019488334656
103,0.6564589142799377
104,0.6883054375648499
105,0.7828405499458313
106,0.6730859875679016
107,0.634200394153595
108,0.6510132551193237
109,0.6065959930419922
110,0.6141425371170044
111,0.6461203098297119
112,0.6942614316940308
113,0.6299028992652893
114,0.6164683103561401
115,0.6951003074645996
116,0.6967063546180725
117,0.7160002589225769
118,0.6943454146385193
119,0.6045482754707336
120,0.614853024482727
121,0.6445769667625427
122,0.6893025636672974
123,0.6757150292396545
124,0.6917337775230408
125,0.7146288156509399
126,0.6945077776908875
127,0.6898834705352783
128,0.6689456105232239
129,0.7146056890487671
130,0.7050749063491821
131,0.6913133859634399
132,0.6613118648529053
133,0.7024070024490356
134,0.703263521194458
135,0.6858139038085938
136,0.7195716500282288
137,0.5890663862228394
138,0.6440108418464661
139,0.6263013482093811
140,0.5876072645187378
141,0.5945340991020203
142,0.6357982754707336
143,0.6725602746009827
144,0.6502268314361572
145,0.602611243724823
146,0.6412926912307739
147,0.685455322265625
148,0.6588354706764221
149,0.6377896070480347
150,0.5939186215400696
151,0.6425816416740417
152,0.6819167137145996
153,0.6541541814804077
154,0.6734352111816406
155,0.7029405832290649
156,0.6001318693161011
157,0.6527202725410461
158,0.6044179797172546
159,0.632343590259552
160,0.6141334176063538
161,0.6564753651618958
162,0.752500593662262
163,0.7076771259307861
164,0.671749472618103
165,0.7307647466659546
166,0.6336613893508911
167,0.6183550357818604
168,0.6406288146972656
169,0.6550599336624146
170,0.6559193730354309
171,0.6286622285842896
172,0.6671761870384216
173,0.6542624235153198
174,0.6236372590065002
175,0.6720805764198303
176,0.6197243332862854
177,0.6450467109680176
178,0.5872291922569275
179,0.591935932636261
180,0.5887383818626404
181,0.6596951484680176
182,0.636992871761322
183,0.6685086488723755
184,0.6850127577781677
185,0.6233096122741699
186,0.6479348540306091
187,0.6458981037139893
188,0.6158798336982727
189,0.6300047039985657
190,0.639405369758606
191,0.678573727607727
192,0.6468392014503479
193,0.6431984305381775
194,0.6377577185630798
195,0.6550105214118958
196,0.6094169616699219
197,0.618898868560791
198,0.6452258825302124
199,0.6195752024650574
