,0
0,0.9049875421270728
1,0.8660109942726791
2,0.6814911198355258
3,0.743959063591063
4,0.7081508073952049
5,0.6725397451348603
6,0.7298127142667771
7,0.7655422273851931
8,0.6566005054002628
9,0.6264838586620987
10,0.7982896053113043
11,0.9145530580140651
12,0.5947580567762256
13,0.7075212627276778
14,0.6371788231573999
15,0.5992209482081234
16,0.5535381744414568
17,0.6269747176215053
18,0.6979757702194155
19,0.6041250297538936
20,0.6305702523618937
21,0.6471589985236526
22,0.618879327352345
23,0.6748212181571871
24,0.6246015131674707
25,0.6385034414019436
26,0.7377414235159755
27,0.5974041658341884
28,0.5686382204368711
29,0.6736514311403036
30,0.5877024178721011
31,0.6538293254815042
32,0.5638641894675791
33,0.6025746562592685
34,0.5866534898072481
35,0.6265738823093474
36,0.5989504631027579
37,0.5900641014441848
38,0.5845925242617727
39,0.645754576818645
40,0.5684803235195577
41,0.5732686697099357
42,0.4925622707463801
43,0.5803362675972283
44,0.6681685801193118
45,0.6267643082641066
46,0.7300438636936247
47,0.5242761207178235
48,0.703768316052109
49,0.6413656353443861
50,0.6057976070031523
51,0.4972720400242135
52,0.5683850424680859
53,0.5992720424264669
54,0.6937372645460069
55,0.5149941813588143
56,0.6808973887044937
57,0.565146803367138
58,0.5666620856013149
59,0.5194417582601308
60,0.5202119870502502
61,0.5428702573414892
62,0.5882356618285179
63,0.5872998665116728
64,0.5283815474100411
65,0.5930629397146404
66,0.6106054216727614
67,0.5711878342598676
68,0.5130632761240006
69,0.8254288674034178
70,0.6423317884694785
71,0.703002921526134
72,0.5247438219442964
73,0.4964092148028314
74,0.5292953346438706
75,0.63741826797463
76,0.6070783109262585
77,0.5924079981133342
78,0.6052570747092366
79,0.5106502914596349
80,0.4971834451690316
81,0.530666988458857
82,0.4580102755267173
83,0.5685346782833338
84,0.47684527084305883
85,0.5399537576772273
86,0.479485317992419
87,0.6523946378082037
88,0.5008591697178781
89,0.5800281905494631
90,0.4536128966968507
91,0.5012523791152984
92,0.5636014434829354
93,0.5486080067150295
94,0.7043856863461435
95,0.5530979482218623
96,0.4905823545739055
97,0.45707191760465504
98,0.4676006576217711
99,0.5010145347587764
100,0.6492261581771076
101,0.5829737715862692
102,0.5459155615080148
103,0.5185556524017826
104,0.5189393443964422
105,0.5112230295173824
106,0.49608531716093424
107,0.48816249785497784
108,0.5006094943825156
109,0.4941903962548822
110,0.4717614197947085
111,0.5550078602023423
112,0.5058434817679226
113,0.5428241393715143
114,0.4911374419372529
115,0.46887456072196365
116,0.5501161548502743
117,0.48387669808268546
118,0.5355442134015262
119,0.5765648809764534
120,0.43687464241422713
121,0.5586132311858237
122,0.5085436388067901
123,0.6003339262321591
124,0.6627531669970602
125,0.5298408773452044
126,0.569220727558434
127,0.4339188518114388
128,0.474792222898826
129,0.504844944936037
130,0.4728759595662355
131,0.6518656101040542
132,0.6852543234363199
133,0.6367350639171898
134,0.5818540208086371
135,0.5255815221115947
136,0.53956852153074
137,0.5430663506701588
138,0.48654305405765774
139,0.41028547873869536
140,0.5408628695465625
141,0.5384650279715657
142,0.5091634698312729
