,loss
0,3.480374574661255
1,1.3165000677108765
2,1.2964593172073364
3,1.2248929738998413
4,1.3165276050567627
5,1.2524067163467407
6,1.3037477731704712
7,1.340765118598938
8,1.300049066543579
9,1.2806777954101562
10,1.3155015707015991
11,1.3619054555892944
12,1.2129945755004883
13,1.1342955827713013
14,1.118095874786377
15,1.1480672359466553
16,1.1727665662765503
17,1.1621044874191284
18,1.2250875234603882
19,1.2628567218780518
20,1.2116668224334717
21,1.1793181896209717
22,1.2202829122543335
23,1.2059389352798462
24,1.259844422340393
25,1.1788628101348877
26,1.268768072128296
27,1.3161516189575195
28,1.1520987749099731
29,1.1667113304138184
30,1.1799981594085693
31,1.1620396375656128
32,1.1124675273895264
33,1.1379438638687134
34,1.1235419511795044
35,1.2259490489959717
36,1.1239278316497803
37,1.1420692205429077
38,1.1719690561294556
39,1.1983447074890137
40,1.2226245403289795
41,1.0929758548736572
42,1.0434303283691406
43,1.0679726600646973
44,1.2165017127990723
45,1.2004896402359009
46,1.1809754371643066
47,1.1556271314620972
48,1.1427212953567505
49,1.2631652355194092
50,1.1604892015457153
51,1.0763736963272095
52,1.0843321084976196
53,1.1679457426071167
54,1.0757416486740112
55,1.1125200986862183
56,1.1034690141677856
57,1.1194524765014648
58,0.9743772149085999
59,0.9705477952957153
60,1.0665676593780518
61,1.0811970233917236
62,1.0804710388183594
63,1.0822525024414062
64,1.0969030857086182
65,1.0574750900268555
66,1.1010017395019531
67,1.0738310813903809
68,1.057818055152893
69,1.1911581754684448
70,1.1838010549545288
71,1.1075047254562378
72,1.0990651845932007
73,1.0203825235366821
74,0.9861525297164917
75,1.1071439981460571
76,1.1894818544387817
77,1.1595391035079956
78,1.1886807680130005
79,1.136234998703003
80,0.9736221432685852
81,0.9934747815132141
82,1.0199085474014282
83,1.03111732006073
84,1.0347790718078613
85,0.9719277024269104
86,0.9987457990646362
87,1.1654165983200073
88,1.112181305885315
89,1.0176523923873901
90,1.0004125833511353
91,1.0622884035110474
92,0.9710837006568909
93,1.0682779550552368
94,1.0938732624053955
95,1.0680489540100098
96,0.9607045650482178
97,1.0971320867538452
98,0.9448605179786682
99,0.9852719306945801
100,1.0093759298324585
101,1.0116711854934692
102,1.1210623979568481
103,1.086425542831421
104,1.1164968013763428
105,0.976065456867218
106,0.9711872339248657
107,0.9779406189918518
108,1.0692790746688843
109,0.9554055333137512
110,0.9725107550621033
111,0.9018282890319824
112,0.9921000599861145
113,0.9298935532569885
114,1.01108717918396
115,0.8804336786270142
116,1.0087708234786987
117,0.9325675964355469
118,0.9630296230316162
119,1.1325689554214478
120,1.0223495960235596
121,0.9498303532600403
122,1.0522801876068115
123,1.048209309577942
124,1.1224639415740967
125,1.13321053981781
126,1.0379436016082764
127,0.9411430954933167
128,0.9969188570976257
129,1.040412187576294
130,1.0013573169708252
131,1.0029175281524658
132,1.1448918581008911
133,1.0543034076690674
134,1.06490957736969
135,0.9888285398483276
136,0.9928098917007446
137,1.0366318225860596
138,0.9598215818405151
139,0.9431761503219604
140,0.9055144786834717
141,0.9754365682601929
142,0.9646534323692322
143,1.0183700323104858
144,1.048487901687622
145,0.9630884528160095
146,0.9678649306297302
147,1.0142135620117188
148,0.939998209476471
149,0.9035066962242126
150,0.9534951448440552
151,0.911838948726654
152,0.8993901610374451
153,0.941673755645752
154,1.0207877159118652
155,0.9428489804267883
156,0.8621126413345337
157,0.8876047730445862
158,0.9441885948181152
159,1.023634910583496
160,1.0243390798568726
161,1.0856035947799683
162,1.0647368431091309
163,0.9526410102844238
164,1.0610922574996948
165,0.9886043667793274
166,0.9883692860603333
167,1.0502893924713135
168,1.045311689376831
169,0.9651464819908142
170,0.7953331470489502
171,0.8660935163497925
172,0.931302011013031
173,0.8955361247062683
174,0.9461269974708557
175,1.0395058393478394
176,1.0531747341156006
177,1.0895451307296753
178,1.0361684560775757
179,0.9067471623420715
180,0.9057208895683289
181,0.8841953873634338
182,0.8872825503349304
183,0.919491708278656
184,0.9687900543212891
185,0.9903290271759033
186,0.869069516658783
187,0.9062985777854919
188,0.8820506930351257
189,1.0118237733840942
190,0.9854016304016113
191,0.9890840649604797
192,0.9539108276367188
193,0.9830804467201233
194,1.050187587738037
195,0.944546103477478
196,0.9308226108551025
197,0.8674813508987427
198,0.9364743828773499
199,0.8558522462844849
200,0.829983115196228
201,0.907579779624939
202,0.9604395031929016
203,0.9254587888717651
204,1.0063245296478271
205,0.88054358959198
206,1.0412099361419678
207,1.0908349752426147
208,0.9140276312828064
209,0.9070770144462585
210,0.7946662306785583
211,0.8499458432197571
212,0.8688402771949768
213,0.871994137763977
214,0.861050009727478
215,0.9113039970397949
216,0.9621815085411072
217,0.9197278618812561
218,0.8946056365966797
219,0.8822680115699768
220,0.8987371325492859
221,0.914545476436615
222,1.0047498941421509
223,0.9797743558883667
224,0.9021221399307251
225,0.8863919377326965
226,0.8634560704231262
227,0.8460270166397095
228,0.9020143151283264
229,0.8643654584884644
230,0.9222012162208557
231,0.9675975441932678
232,0.9421234726905823
233,0.9121302366256714
234,0.9896873235702515
235,0.9484667181968689
236,0.9094186425209045
237,0.9628906846046448
238,0.8665112257003784
239,0.788852870464325
240,0.9335877895355225
241,0.9023301601409912
242,0.7766600847244263
243,0.7673400640487671
244,0.7705956101417542
245,0.839736819267273
