,loss
0,1.0821533203125
1,0.40740838646888733
2,0.4715527594089508
3,0.33135923743247986
4,0.33037152886390686
5,0.3157993257045746
6,0.31838923692703247
7,0.3096064031124115
8,0.3042770028114319
9,0.26257169246673584
10,0.3214375376701355
11,0.3408815562725067
12,0.34071293473243713
13,0.22866655886173248
14,0.2145315259695053
15,0.35452473163604736
16,0.279703825712204
17,0.30491453409194946
18,0.2535017430782318
19,0.2548277974128723
20,0.3371981978416443
21,0.21756784617900848
22,0.2669941186904907
23,0.30403932929039
24,0.33813998103141785
25,0.31842389702796936
26,0.24729150533676147
27,0.24031893908977509
28,0.2571590542793274
29,0.24736419320106506
30,0.21684998273849487
31,0.21951013803482056
32,0.20185531675815582
33,0.25711512565612793
34,0.2930704355239868
35,0.26111239194869995
36,0.2972593605518341
37,0.22951196134090424
38,0.2874419093132019
39,0.21301355957984924
40,0.3383738398551941
41,0.32491812109947205
42,0.4474949538707733
43,0.31078383326530457
44,0.30962181091308594
45,0.2678336799144745
46,0.23501023650169373
47,0.2669186294078827
48,0.3196919560432434
49,0.2567194998264313
50,0.49042412638664246
51,0.5141556262969971
52,0.38243916630744934
53,0.23090660572052002
54,0.2699807286262512
55,0.267922580242157
56,0.23298457264900208
57,0.28870901465415955
58,0.36265841126441956
59,0.3323723077774048
60,0.2876347303390503
61,0.25690758228302
62,0.24206632375717163
63,0.20557774603366852
64,0.21490757167339325
65,0.27025529742240906
66,0.18197837471961975
67,0.24668903648853302
68,0.2942037880420685
69,0.21158167719841003
70,0.18637341260910034
71,0.20819905400276184
72,0.26951369643211365
73,0.19732365012168884
74,0.22545824944972992
75,0.23494255542755127
76,0.28175967931747437
77,0.2723788321018219
78,0.2976854145526886
79,0.41950833797454834
80,0.4854024648666382
81,0.28364285826683044
82,0.1794174462556839
83,0.2823910117149353
84,0.2534277141094208
85,0.33363574743270874
86,0.3172461986541748
87,0.2423778623342514
88,0.2578631341457367
89,0.2546593248844147
90,0.2169962227344513
91,0.1719559282064438
92,0.18312951922416687
93,0.20112907886505127
94,0.1916075348854065
95,0.16201251745224
96,0.20471298694610596
97,0.24661266803741455
98,0.2339572161436081
99,0.2634968161582947
100,0.21559597551822662
101,0.23290090262889862
102,0.18976926803588867
103,0.21158984303474426
104,0.1822863519191742
105,0.19954803586006165
106,0.2725014388561249
107,0.2948421239852905
108,0.22188304364681244
109,0.21180295944213867
110,0.25971466302871704
111,0.2926720976829529
112,0.24276123940944672
113,0.25780758261680603
114,0.30464664101600647
115,0.20406033098697662
116,0.2414061278104782
117,0.22822852432727814
118,0.26268595457077026
119,0.2111436277627945
120,0.28805893659591675
121,0.22035928070545197
122,0.23965081572532654
123,0.226033553481102
124,0.2200535535812378
125,0.22813260555267334
126,0.19918398559093475
127,0.2059689611196518
128,0.25120553374290466
129,0.19794271886348724
130,0.25980910658836365
131,0.21172992885112762
132,0.1847812384366989
133,0.2273690104484558
134,0.17238196730613708
135,0.19691231846809387
136,0.26457107067108154
137,0.3478699326515198
138,0.28779348731040955
139,0.2553660273551941
140,0.23956888914108276
141,0.1911611407995224
142,0.31503018736839294
143,0.2103159874677658
144,0.25806233286857605
145,0.20997753739356995
146,0.23312628269195557
147,0.218658909201622
148,0.21124227344989777
149,0.2598519027233124
150,0.19998429715633392
151,0.26980313658714294
152,0.2412475198507309
153,0.19989313185214996
154,0.22371119260787964
155,0.2515142560005188
156,0.2242608666419983
157,0.26031383872032166
158,0.25027620792388916
159,0.22669078409671783
160,0.3245134651660919
161,0.2212192565202713
162,0.2377551943063736
163,0.16911600530147552
164,0.1886085867881775
165,0.2323445975780487
166,0.24784713983535767
167,0.20211747288703918
168,0.19458220899105072
169,0.22293440997600555
170,0.22724848985671997
171,0.16471022367477417
172,0.22533094882965088
173,0.17974853515625
174,0.1756371557712555
175,0.18003545701503754
176,0.2161872833967209
177,0.188992440700531
178,0.20538021624088287
179,0.2920072674751282
180,0.22394724190235138
181,0.24003435671329498
182,0.2879165709018707
183,0.18273136019706726
184,0.20084165036678314
185,0.1853540539741516
186,0.21592645347118378
187,0.16988526284694672
188,0.25089031457901
189,0.22722910344600677
190,0.24956436455249786
191,0.22199532389640808
192,0.21279491484165192
193,0.2609083652496338
194,0.2329886108636856
195,0.21088044345378876
196,0.28843677043914795
197,0.24280384182929993
198,0.18651680648326874
199,0.2588133215904236
200,0.22462522983551025
201,0.2279885709285736
202,0.15428724884986877
203,0.20397286117076874
204,0.2625797986984253
205,0.23340854048728943
206,0.2365812063217163
207,0.23777183890342712
208,0.22204799950122833
209,0.18246501684188843
210,0.19562534987926483
211,0.20973463356494904
212,0.3782573938369751
213,0.19496376812458038
214,0.21835370361804962
215,0.18006907403469086
216,0.22207829356193542
217,0.2434433251619339
218,0.21310214698314667
219,0.20951050519943237
220,0.27236923575401306
221,0.2356521338224411
222,0.20354749262332916
223,0.2455432116985321
224,0.22578315436840057
225,0.1618039458990097
226,0.15159708261489868
227,0.19225965440273285
228,0.22876015305519104
229,0.21132099628448486
230,0.2460370659828186
231,0.2035137563943863
232,0.2926267683506012
233,0.3109492063522339
234,0.32174867391586304
235,0.2721998691558838
236,0.3976130187511444
237,0.40211156010627747
238,0.36915895342826843
239,0.3298194706439972
240,0.1735534518957138
241,0.1624024212360382
242,0.19083130359649658
243,0.16514962911605835
244,0.2060766965150833
245,0.17540337145328522
246,0.24760302901268005
247,0.22895662486553192
248,0.24129413068294525
249,0.2380901426076889
250,0.27021002769470215
251,0.2657735347747803
252,0.20109672844409943
253,0.212168887257576
254,0.20442359149456024
255,0.16293753683567047
256,0.18763402104377747
257,0.19121874868869781
258,0.19680310785770416
259,0.27052104473114014
260,0.24076655507087708
261,0.21963119506835938
262,0.21858327090740204
263,0.23466791212558746
264,0.2265080064535141
265,0.1999591588973999
266,0.20726297795772552
267,0.14573846757411957
268,0.2028455287218094
269,0.23936446011066437
270,0.16629193723201752
271,0.1679985076189041
272,0.16653911769390106
273,0.21395795047283173
274,0.21283885836601257
275,0.23578502237796783
276,0.2537248730659485
277,0.22861194610595703
278,0.1992371678352356
279,0.27584362030029297
280,0.2276918739080429
281,0.20590883493423462
282,0.2110690325498581
283,0.16982974112033844
284,0.17644725739955902
285,0.20237357914447784
286,0.1835559904575348
287,0.20557497441768646
288,0.20833255350589752
289,0.24230191111564636
290,0.22365176677703857
291,0.23987211287021637
292,0.18332844972610474
293,0.19937966763973236
294,0.1769457757472992
295,0.2084760218858719
296,0.233640655875206
297,0.2385805994272232
298,0.19267961382865906
299,0.16867010295391083
