,loss
0,22.779348373413086
1,20.172504425048828
2,18.718225479125977
3,17.252893447875977
4,15.8955717086792
5,14.50422477722168
6,12.985655784606934
7,11.384166717529297
8,9.827056884765625
9,8.681291580200195
10,7.55698299407959
11,7.186819076538086
12,6.77470588684082
13,6.432450294494629
14,6.125610828399658
15,6.063722133636475
16,5.674257278442383
17,5.653700351715088
18,5.502963066101074
19,5.330806255340576
20,5.2576093673706055
21,5.05934476852417
22,5.127167701721191
23,5.028570175170898
24,4.922645092010498
25,4.842280864715576
26,4.840480327606201
27,4.774020195007324
28,4.734777927398682
29,4.637462139129639
30,4.602545261383057
31,4.652434349060059
32,4.6063151359558105
33,4.517719268798828
34,4.51368522644043
35,4.4710259437561035
36,4.444749355316162
37,4.404519557952881
38,4.318575859069824
39,4.357985496520996
40,4.459064483642578
41,4.437256336212158
42,4.480376243591309
43,4.408720016479492
44,4.369626998901367
45,4.360457420349121
46,4.304500102996826
47,4.356320381164551
48,4.371374130249023
49,4.3458251953125
50,4.329019069671631
51,4.283430576324463
52,4.298669338226318
53,4.2455596923828125
54,4.241916656494141
55,4.232458591461182
56,4.225368499755859
57,4.223361968994141
58,4.136569023132324
59,4.19507360458374
60,4.239584922790527
61,4.282784938812256
62,4.174172878265381
63,4.180783271789551
64,4.146664142608643
65,4.138158798217773
66,4.127475738525391
67,4.099708557128906
68,4.047305107116699
69,3.942408323287964
70,4.019917964935303
71,4.139492034912109
72,4.209572792053223
73,4.230234622955322
74,4.221606254577637
75,4.143984794616699
76,4.179102420806885
77,4.178924083709717
78,4.159567356109619
79,4.096958637237549
80,4.193538665771484
81,4.129937171936035
82,4.145846366882324
83,4.120980739593506
84,4.148311614990234
85,4.113386631011963
86,4.113942623138428
87,4.078884601593018
88,4.08678674697876
89,4.032830238342285
90,4.064203262329102
91,4.017028331756592
92,3.971750259399414
93,4.024633407592773
94,4.043590545654297
95,4.0302414894104
96,4.042855262756348
97,4.021385192871094
98,4.027500629425049
99,4.052036762237549
100,4.048530101776123
101,3.994614839553833
102,4.055326461791992
103,4.045774459838867
104,4.085433483123779
105,4.032479286193848
106,4.03037691116333
107,3.989103078842163
108,3.9313156604766846
109,3.8673717975616455
110,3.9350171089172363
111,3.926299810409546
112,3.927077293395996
113,3.8654279708862305
114,3.8740220069885254
115,3.8801345825195312
116,3.860480308532715
117,3.8476057052612305
118,3.858205795288086
119,3.7284841537475586
120,3.7972092628479004
121,3.7553184032440186
122,3.747967004776001
123,3.6873977184295654
124,3.585117816925049
125,3.508960247039795
126,3.5225954055786133
127,3.5379858016967773
128,3.415410280227661
129,3.418325901031494
130,3.311250686645508
131,3.2671425342559814
132,3.2182178497314453
133,3.1934053897857666
134,3.0992915630340576
135,2.9874393939971924
136,3.0610291957855225
137,3.0451531410217285
138,3.097921371459961
139,3.073975086212158
140,2.9645791053771973
141,2.935598134994507
142,2.971766948699951
143,2.9027745723724365
144,2.9067020416259766
145,2.8841843605041504
146,2.856691598892212
147,2.791811943054199
148,2.8899824619293213
149,2.874204635620117
150,2.8863120079040527
151,2.735854387283325
