,0
0,13.710784670448303
1,12.555256411361695
2,11.60897553138733
3,10.70674216413498
4,9.81094360113144
5,8.75260101966858
6,7.7575848357200625
7,6.763965798902512
8,5.829768197062611
9,5.419709766381979
10,4.7549499147892
11,4.427888095237314
12,4.228089711536467
13,4.045911633187532
14,4.018086755613982
15,3.776051751856133
16,3.7284893502414227
17,3.8233732784360646
18,3.578000313819945
19,3.586513812226057
20,3.409469301068783
21,3.3579530725583435
22,3.3017672048538924
23,3.3138711751043797
24,3.223658457802236
25,3.243727941597998
26,3.246787811872363
27,3.159048291350901
28,3.1398873912885783
29,3.088226122355461
30,3.1478454436689614
31,2.9957107224658133
32,3.064505451016128
33,3.043455715432018
34,3.023048761717975
35,3.007356891515851
36,2.984550723488629
37,2.9373166314072905
38,2.985890101881325
39,2.9046672847248614
40,2.9129737855389712
41,3.035830417779088
42,2.9684484284184873
43,2.973014958034456
44,2.883564410521835
45,2.9182064651817083
46,2.9081006248906256
47,2.924345023305714
48,2.898407875822857
49,2.911608346372098
50,2.859412062828243
51,2.901144667430222
52,2.9029957257404924
53,2.8886345161825417
54,2.8812255683787167
55,2.896980318284035
56,2.8452299451336263
57,2.845695713928342
58,2.8483741225250063
59,2.832777848894149
60,2.852418352693319
61,2.841486380005628
62,2.8312212374731898
63,2.8580656498089434
64,2.8697265524297952
65,2.8139696582883595
66,2.7968950023442507
67,2.82577765436247
68,2.8125818569876255
69,2.784042678643018
70,2.801863651699573
71,2.852114161943644
72,2.8351262895688416
73,2.83514162324965
74,2.8610806336447596
75,2.7948493202529847
76,2.8579997617945074
77,2.810333069610596
78,2.8580561295852065
79,2.788954576615244
80,2.790325928794965
81,2.7963024435311556
82,2.8316414979815483
83,2.7733630911357703
84,2.8376966013774276
85,2.771132417167723
86,2.805612501727045
87,2.8404943641453984
88,2.80047164417468
89,2.793864310967922
90,2.7621815504185854
91,2.7496170495294034
92,2.762178385592997
93,2.8027400174379347
94,2.767203386479616
95,2.7611662051938475
96,2.824518934966624
97,2.760549366800487
98,2.7689075339324773
99,2.7733757606372236
100,2.7469843839995565
101,2.756216134500876
102,2.7748301779046654
103,2.7927531991422176
104,2.7643345970854165
105,2.784194748993218
106,2.7355446135319768
107,2.7621311437413096
108,2.7470616663299503
109,2.7366102711305023
110,2.721523520386964
111,2.7613537820644676
112,2.7582910318240526
113,2.7283751645550134
114,2.680124371562153
115,2.68952515976876
116,2.6649083790123465
117,2.70172031086348
118,2.6530523671828212
119,2.6014287785351278
120,2.592303616037965
121,2.6267096032314003
122,2.5190701412148773
123,2.49130558353737
124,2.5100476391457023
125,2.350705139115453
126,2.391069972535223
127,2.495464187270403
128,2.2576027546077966
129,2.246447538508475
130,2.273729149025679
131,2.1653929469153286
132,2.1841426978126166
133,2.0496252886876465
134,2.042620361234993
135,2.003220010112226
136,2.0197651481427252
