,0
0,11.031760396529734
1,9.970997144612669
2,9.180366036105156
3,8.470894181421398
4,7.7719869681537155
5,7.114544385442137
6,6.5578823453426365
7,5.951161191648245
8,5.405981515813991
9,4.984854926824569
10,4.343183220586181
11,3.581307239133306
12,3.9374927973885088
13,3.188457766442094
14,3.10249407062158
15,3.316831070244685
16,3.0070785046931356
17,3.059610900065303
18,3.1847451839618386
19,2.8841662203371525
20,2.91322032602001
21,2.907154403208196
22,2.8509915224326776
23,2.9567290037672502
24,2.802841928665526
25,2.850848583048582
26,2.770205810328666
27,2.7604736546323636
28,2.876624833735451
29,2.800192291946523
30,2.891186871386692
31,2.7444005667042917
32,2.8220570136036724
33,2.830635811686702
34,3.0089959409009666
35,2.8412570144919678
36,2.7213160834398122
37,2.7442221728295086
38,2.772131726512127
39,2.765684406580962
40,2.7350486363006756
41,2.7095069068834188
42,2.7006388959087433
43,2.705795958643779
44,2.6897494594559075
45,2.715996183311939
46,2.7617773214070125
47,2.704110302819032
48,2.7403061691906303
49,2.69960554662589
50,2.7053746886902488
51,2.7181236442182213
52,2.683799088347517
53,2.7365547789601607
54,2.718341820625216
55,2.689106496806629
56,2.706601338990405
57,2.718951641115546
58,2.841590008550696
59,2.7527034441288563
60,2.687969682672061
61,2.6830284316286446
62,2.7694913683172317
63,2.7147008366347523
64,2.721586626557447
65,2.6990956660060212
66,2.8336157503517345
67,2.8027873897384854
68,2.6783769758848006
69,2.6885711972225925
70,2.6845156698893757
71,2.7528178018387406
72,2.70176781098675
73,2.718667071447987
74,2.7123584327571093
75,2.6631158194381745
76,2.723359178037755
77,2.6826531166763044
78,2.706126649380848
79,2.71609782337565
80,2.6691154043897987
81,2.6816018243037165
82,2.7034270613260567
83,2.8319144026078282
84,2.8247057856603526
85,2.7590850981604307
86,2.6751743547720834
87,2.663086671980843
88,2.66150832165014
89,2.641076564480248
90,2.7027826602348592
91,2.6259703155787664
92,2.7119544241324065
93,2.6598286330740897
94,2.5642421225437895
95,2.5481382293962875
96,2.4683231674034616
97,2.318204086614493
98,2.23244046762567
99,2.0894681665586305
100,2.3292512827605942
101,2.409108039289713
102,1.928114819382876
103,2.022291523601487
104,1.6930454657601892
105,1.5577260907368735
106,1.639697350929305
107,1.6150179255004973
