label,centroid-0,centroid-1,orientation,solution,frame,set
134,2.958032342888673,2.9397060193546554,4.441031796191796,0.0,13,0
135,-0.1724006929298235,2.5184046635991586,0.7828378523893895,0.0,13,0
136,1.1718591081849654,1.4510573905285185,0.5224110890717604,0.0,13,0
137,-1.1000338577994153,-1.7549379507754062,6.102925176067193,0.0,13,0
138,-1.2103351531804212,2.4705736313906685,1.5830276981369331,0.0,13,0
139,1.299407931138758,3.0614198082073334,3.9066307034497743,0.0,13,0
140,0.6765448455142989,-0.08838721272189572,5.464890891017074,0.0,14,0
141,3.0563272657771967,1.980210134028671,0.538733402049303,0.0,14,0
142,1.9598860465372778,-2.7586049577176017,5.519800276503877,0.0,14,0
143,-1.8565370780194546,1.7133341699144287,0.6046035466740756,0.0,14,0
144,2.955879714170375,2.938627476312884,4.44075195977078,0.0,14,0
145,-0.16700860514538649,2.5226685437260787,0.7826304149227498,0.0,14,0
146,1.1770203181701968,1.4540952947658448,0.5218653233480061,0.0,14,0
147,-1.0941221631911682,-1.756013480710955,6.101880556619306,0.0,14,0
148,-1.2098666976061825,2.478370421058269,1.5847728297604557,0.0,14,0
149,1.2950561047662559,3.057146740079793,3.9064662373904087,0.0,14,0
150,0.6806672669181453,-0.09269712933290548,5.46457809539423,0.0,15,0
151,3.061948548049917,1.9786848155734695,0.5396589744484772,0.0,15,0
152,1.9642198690385255,-2.7627523839321855,5.519137126713106,0.0,15,0
153,-1.853043670547578,1.7150238937750255,0.6076342161151788,0.0,15,0
154,2.953705180363495,2.9374350656206385,4.442315199638136,0.0,15,0
155,-0.16172312236339803,2.5269407117680323,0.7870368599999995,0.0,15,0
156,1.1821924366339065,1.4571407567434818,0.5226118922257875,0.0,15,0
157,-1.0882266523513129,-1.7570956382817016,6.102906754161254,0.0,15,0
158,-1.2093956946104836,2.486084357899631,1.5873550497480067,0.0,15,0
159,1.2907119141333883,3.052868182061781,3.9050926796520646,0.0,15,0
160,0.684784589980827,-0.09701334074359846,5.465190863714483,0.0,16,0
161,3.0675858944771592,1.9772634204869088,0.5401266282964882,0.0,16,0
162,1.9685527633752211,-2.76689821805806,5.51957085384003,0.0,16,0
163,-1.8494707719465107,1.7167911154873101,0.6061280925142681,0.0,16,0
164,2.9515185540469404,2.9361484243837097,4.442903667700103,0.0,16,0
165,-0.1565428926809872,2.5312049407882418,0.7860110465342923,0.0,16,0
166,1.1873626324036595,1.4601952936346123,0.5214807171917298,0.0,16,0
167,-1.0823255799896578,-1.7581681370494415,6.102624542660558,0.0,16,0
168,-1.2089343699025177,2.493731296420024,1.5891530973224544,0.0,16,0
169,1.2863512280918317,3.04859208080835,3.9049480583514393,0.0,16,0
170,0.6889034648018675,-0.10133292735288366,5.463987273543067,0.0,17,0
171,3.07324693709338,1.9759219612427397,0.539636079913696,0.0,17,0
172,1.97289255357036,-2.7710499300844225,5.520157397985913,0.0,17,0
173,-1.8458292272787344,1.7186092259387191,0.6039270368176688,0.0,17,0
174,2.9493056325992755,2.9347800879708164,4.444258583333503,0.0,17,0
175,-0.15144322414826447,2.535468569133829,0.7870884026330909,0.0,17,0
176,1.1925353611144094,1.4632397859102344,0.5200704492879473,0.0,17,0
177,-1.076418347690325,-1.7592401269497957,6.104558925824544,0.0,17,0
178,-1.2084694797807096,2.501318502993703,1.5909054242499785,0.0,17,0
179,1.2819830130515342,3.044316683525522,3.905523586685118,0.0,17,0
180,0.6930206698560958,-0.10565486069181572,5.465175335418115,0.0,18,0
181,3.078934350035132,1.9746568662465702,0.5399643403457616,0.0,18,0
182,1.9772324812893611,-2.7751876853294695,5.5231317762247985,0.0,18,0
183,-1.8421007741899769,1.7204936464278762,0.6038383809122676,0.0,18,0
184,2.947065299240139,2.93333362369638,4.4431233019047545,0.0,18,0
185,-0.14643314764376714,2.5397378463889653,0.7872021972683734,0.0,18,0
186,1.1977139128607628,1.4662878695159667,0.5230242315752743,0.0,18,0
187,-1.0705040966817168,-1.7603009170537958,6.104257258922844,0.0,18,0
188,-1.2079885672318578,2.508841277571489,1.587259886739846,0.0,18,0
189,1.2776155702063285,3.040030810811913,3.9048791809904158,0.0,18,0
190,0.697145334627368,-0.10997031665490671,5.4660684723564925,0.0,19,0
191,3.084655865630431,1.9734560080423815,0.5389753619033537,0.0,19,0
192,1.981580718499187,-2.779318899577516,5.521202573050582,0.0,19,0
193,-1.8383119748402321,1.722454173775578,0.6056939333747954,0.0,19,0
194,2.9447963842208815,2.9318171107537596,4.442365149612426,0.0,19,0
195,-0.1414928958824195,2.543998861083047,0.7883663221385133,0.0,19,0
196,1.2028938579261876,1.469350273561568,0.5219985903393295,0.0,19,0
197,-1.0646027520105024,-1.7613697682879783,6.1044477599755425,0.0,19,0
198,-1.2074813315046389,2.5163107947968837,1.5858099237052117,0.0,19,0
199,1.2732368287072469,3.035748043705853,3.9059415160012882,0.0,19,0
200,0.7012648853615508,-0.1142784887852867,5.466422323960626,0.0,20,0
201,3.0904008990795653,1.9723227491647926,0.538680540550657,0.0,20,0
202,1.98592151138537,-2.783465681346851,5.521603328730839,0.0,20,0
203,-1.8344661787928005,1.7244716364590271,0.6053241629859442,0.0,20,0
204,2.9424956741558863,2.9302352662659485,4.442580918930247,0.0,20,0
205,-0.13660565240180714,2.548263195544563,0.7894228558544554,0.0,20,0
206,1.2080611854607255,1.4724149659183567,0.5243693496621076,0.0,20,0
207,-1.058689924610131,-1.76243832361777,6.10354218148448,0.0,20,0
208,-1.2069648850043166,2.5237257782864093,1.58684460734541,0.0,20,0
209,1.2688553223038401,3.031459656284482,3.904957498649734,0.0,20,0
210,0.7053886228084898,-0.11859602754717921,5.46857233540289,0.0,21,0
211,3.0961745658012045,1.9712430814340338,0.5378883801949282,0.0,21,0
212,1.9902612521790408,-2.7875996263373453,5.521779761272058,0.0,21,0
213,-1.830574613758338,1.7265396782489781,0.6071018983129688,0.0,21,0
214,2.940166986674419,2.928599540312975,4.441802791841372,0.0,21,0
215,-0.1317926608209564,2.552524983732973,0.7885372492871133,0.0,21,0
216,1.2132252125171459,1.4754903747945272,0.5234166098510383,0.0,21,0
217,-1.0527886554536718,-1.763508009766916,6.104817647299733,0.0,21,0
218,-1.2064370084126705,2.531088161197095,1.586827735049555,0.0,21,0
219,1.2644751527745288,3.0271698733744494,3.9068904242978983,0.0,21,0
220,0.7099273842939415,-0.12333925341307991,5.4686029911268506,0.0,22,0
221,3.102561014397102,1.9701154453579237,0.5373854048852978,0.0,22,0
222,1.9950456668157157,-2.7921455737977214,5.5221569903486385,0.0,22,0
223,-1.8262313255085993,1.7288798566082006,0.6086775125236977,0.0,22,0
224,2.9375742487273393,2.9267360618988927,4.441497784584109,0.0,22,0
225,-0.1265466219615141,2.557227589921502,0.7891942526714271,0.0,22,0
226,1.218918777916927,1.4788739856126178,0.5244059790862936,0.0,22,0
227,-1.0462905022768254,-1.7646778353122572,6.106769556340183,0.0,22,0
228,-1.2058685275120693,2.539135948725859,1.5867848062017884,0.0,22,0
229,1.2596567756040085,3.0224348408824215,3.907688798575834,0.0,22,0
230,0.7140582154704911,-0.12765015371683053,5.467537379052398,0.0,23,0
231,3.108402434954712,1.9691526479037387,0.5381640370158807,0.0,23,0
232,1.999386440234293,-2.7962899592092163,5.520973459965131,0.0,23,0
233,-1.8222379365666408,1.731064589435519,0.6082712612466202,0.0,23,0
234,2.9351872762324875,2.9249786228293466,4.439543013770459,0.0,23,0
235,-0.12183178448522178,2.561496526163352,0.7878789320206941,0.0,23,0
236,1.2240862577467053,1.4819658992572156,0.5246773925168138,0.0,23,0
237,-1.0403737889317424,-1.7657332314795988,6.104863310753484,0.0,23,0
238,-1.2053385982147218,2.5464037098549395,1.58606642380114,0.0,23,0
239,1.255265537534843,3.0181234778931807,3.9069953002577007,0.0,23,0
240,0.718187815174996,-0.1319705285962669,5.4685177259451185,0.0,24,0
241,3.114265449817018,1.9682397908174043,0.5386753101664676,0.0,24,0
242,2.0037299286529646,-2.8004290389706945,5.5214746360048075,0.0,24,0
243,-1.8181991750553128,1.7332881947115006,0.6088985752951016,0.0,24,0
244,2.9327640250392912,2.9231818358325907,4.43808729572648,0.0,24,0
245,-0.11714979679307519,2.5657637876258845,0.7894904208114529,0.0,24,0
246,1.2292497772552604,1.485063201769964,0.5245603063237688,0.0,24,0
247,-1.0344644840214565,-1.7667946611167409,6.106525147815448,0.0,24,0
248,-1.204795523320217,2.5536247142773534,1.5849250822672507,0.0,24,0
249,1.2508686099197848,3.0138126227991986,3.9065289653359163,0.0,24,0
250,0.722317551993276,-0.13628318569771172,5.46968271166457,0.0,25,0
251,3.120151538936871,1.9673830267309838,0.5404526396369006,0.0,25,0
252,2.0080701530410443,-2.8045773768646467,5.520815073626009,0.0,25,0
253,-1.8141269126107886,1.735555732193017,0.6078814332556689,0.0,25,0
254,2.9303063211187275,2.921327443661572,4.437436705604031,0.0,25,0
255,-0.11250808231924009,2.57003419650854,0.7896375299470408,0.0,25,0
256,1.2344150876614508,1.4881685412156085,0.5244727824847532,0.0,25,0
257,-1.0285517528326853,-1.7678443335063114,6.105832190358456,0.0,25,0
258,-1.2042466642190373,2.560798505700475,1.584044811982869,0.0,25,0
259,1.2464622421151377,3.0095019898382764,3.905927177230291,0.0,25,0
260,0.7264514134003462,-0.14059215758116528,5.470818219471903,0.0,26,0
261,3.1260565828972267,1.9665869690324123,0.5423936590537766,0.0,26,0
262,2.0124111560476945,-2.8087274771275,5.519506836849475,0.0,26,0
263,-1.8100077534471888,1.7378572847894056,0.6065784768256755,0.0,26,0
264,2.927829993740588,2.919424086348754,4.437769337864235,0.0,26,0
265,-0.10789726917469682,2.57429986287595,0.7876415807213403,0.0,26,0
266,1.2395869285410783,1.491271662490003,0.5242030362555568,0.0,26,0
267,-1.0226383355510604,-1.7689024151760755,6.10411000574457,0.0,26,0
268,-1.2036881461143547,2.5679475371150913,1.5832204373905543,0.0,26,0
269,1.2420527901967828,3.0051754238610577,3.907776852542044,0.0,26,0
270,0.7305888898428755,-0.144903455813497,5.46977479235965,0.0,27,0
271,3.13196649773808,1.965839600254573,0.5426648686134784,0.0,27,0
272,2.0167457852457775,-2.8128780297566984,5.520138272081896,0.0,27,0
273,-1.805853751224511,1.7401803006971248,0.6060852914866065,0.0,27,0
274,2.9253269011342082,2.917470368255003,4.440246157654572,0.0,27,0
275,-0.10330780155674364,2.578558659186932,0.7884628155825819,0.0,27,0
276,1.2447484511117453,1.4943676062473243,0.5240061104043325,0.0,27,0
277,-1.016731957940145,-1.7699684026518059,6.104541654962716,0.0,27,0
278,-1.2031313726953932,2.5750523640554137,1.582120207914773,0.0,27,0
279,1.2376316899725277,3.0008426983625056,3.9077149763996197,0.0,27,0
280,0.7347189238443211,-0.14921828308881985,5.46942361625076,0.0,28,0
281,-3.1290754373003686,1.9677729801303065,0.5432280731779421,0.0,28,0
282,2.021079412849008,-2.81702629556047,5.5225598240969145,0.0,28,0
283,-1.8018195006811246,1.7425700977513496,0.6066460913167336,0.0,28,0
284,2.9235031953564583,2.912454622060104,4.442537974778674,0.0,28,0
285,-0.0987602502926208,2.5828281677765967,0.7900782695000166,0.0,28,0
286,1.2498966192483358,1.4974695069318187,0.524488726678321,0.0,28,0
287,-1.0108286530157502,-1.771029199544104,6.103410571434977,0.0,28,0
288,-1.20258455048931,2.5821212051664424,1.5829657037149356,0.0,28,0
289,1.2332053757651107,2.9965175338202035,3.9081553079374505,0.0,28,0
290,0.7388504120674739,-0.15353568985023983,5.470900790681209,0.0,29,0
291,-3.1237248874402312,1.9708434152700363,0.541768427265647,0.0,29,0
292,2.0254365204438933,-2.821167046641438,5.52407224232542,0.0,29,0
293,-1.7977979301109848,1.7450060011832091,0.607032140845927,0.0,29,0
294,2.921840294030289,2.9066765186472234,4.444349379610794,0.0,29,0
295,-0.09423599298327161,2.587098687019818,0.7905728390426325,0.0,29,0
296,1.25504724210461,1.5005809625033577,0.5246815974448118,0.0,29,0
297,-1.0049239054969048,-1.772101978707889,6.103310951285207,0.0,29,0
298,-1.2020397494827482,2.58915528635694,1.5815362911212651,0.0,29,0
299,1.2287786812669874,2.9921829240357547,3.907013758679275,0.0,29,0
300,0.7429837432415809,-0.15785694665135463,5.468072650888749,0.0,30,0
301,-3.118371238338182,1.9739168170701231,0.5412557466474124,0.0,30,0
302,2.0297877061788827,-2.8252844586407586,5.522336789981832,0.0,30,0
303,-1.7937480379709505,1.7474789754073143,0.606641826218657,0.0,30,0
304,2.9201812817497976,2.900886670892526,4.444679235299716,0.0,30,0
305,-0.08975323613110513,2.591376291393715,0.788929953510189,0.0,30,0
306,1.2601861047053566,1.5037041203853525,0.5264701522198082,0.0,30,0
307,-0.9990141773752631,-1.773176950550701,6.101896033825695,0.0,30,0
308,-1.201493572859957,2.5961585023011913,1.5808720428543865,0.0,30,0
309,1.2243273135342343,2.9878455741422942,3.9080421910378838,0.0,30,0
310,0.7471079476648579,-0.16218248305850722,5.46883746534329,0.0,31,0
311,-3.11301967731464,1.976974329326177,0.5426274802112473,0.0,31,0
312,2.0341339173468467,-2.8294175319477866,5.524542615276314,0.0,31,0
313,-1.7896655008084692,1.7499843343471095,0.6057104858112474,0.0,31,0
314,2.9185495282118636,2.895096646897993,4.445483024985057,0.0,31,0
315,-0.08527841391260664,2.5956386982534507,0.7882958916120797,0.0,31,0
316,1.2653228400102605,1.506836484898411,0.5288694574494663,0.0,31,0
317,-0.9931063592171306,-1.77424916747869,6.10223906928668,0.0,31,0
318,-1.2009400512900663,2.6031314654645796,1.5798146932813106,0.0,31,0
319,1.2198784516225265,2.9835040586127404,3.909135662895103,0.0,31,0
320,0.7512325606155812,-0.1665124578533883,5.468611690366942,0.0,32,0
321,-3.1076652172338,1.9800488901066329,0.5431433767567074,0.0,32,0
322,2.038487273777612,-2.833535192510974,5.525323719806954,0.0,32,0
323,-1.7855424593511966,1.7525060892763415,0.604976048265304,0.0,32,0
324,2.916913176283006,2.8893140599302507,4.446967713642411,0.0,32,0
325,-0.08080210201566561,2.599894346919344,0.7867603120922135,0.0,32,0
326,1.270452100716426,1.5099855435262404,0.5293311296219967,0.0,32,0
327,-0.9872027939565702,-1.775342314472324,6.100110598618502,0.0,32,0
328,-1.2003847914634955,2.6100725843579156,1.5794686566582452,0.0,32,0
329,1.2154302161655524,2.979148618427759,3.9107200656022103,0.0,32,0
330,0.7557601658621438,-0.17126604885732682,5.4679283143163095,0.0,33,0
331,-3.1017869363413633,1.9834398948114165,0.5454106040697257,0.0,33,0
332,2.0432847138343186,-2.838077478025036,5.524662629352452,0.0,33,0
333,-1.780984443023296,1.7553253820100356,0.6061925681769177,0.0,33,0
334,2.915112421531656,2.88293783051452,4.447201425908541,0.0,33,0
335,-0.0759046538810675,2.6045839790808247,0.7874451984165286,0.0,33,0
336,1.2760975335148614,1.5134570904757214,0.5282048711121768,0.0,33,0
337,-0.9807167458308981,-1.7765465507783036,6.09930256199929,0.0,33,0
338,-1.1997940647170897,2.6176751962481877,1.5809755001461896,0.0,33,0
339,1.210529800768284,2.974351814140625,3.9115105747546783,0.0,33,0
340,0.7598848105789194,-0.1755965410107199,5.468567016948449,0.0,34,0
341,-3.096440587554598,1.986517103888139,0.5434398429044682,0.0,34,0
342,2.0476423148036615,-2.84219709651536,5.5257007763142525,0.0,34,0
343,-1.7768223066422497,1.7579209825311495,0.6065109975267293,0.0,34,0
344,2.913473086993167,2.877138774555604,4.445878082699611,0.0,34,0
345,-0.0714729852880886,2.608845494394885,0.7869009414360923,0.0,34,0
346,1.281238769750688,1.5166085268650737,0.5293955744577704,0.0,34,0
347,-0.9748170641403316,-1.7776498975797157,6.0991222087685015,0.0,34,0
348,-1.1992546755981859,2.6245471802356666,1.58064599760351,0.0,34,0
349,1.2060805315382004,2.9699713860416908,3.910617558080877,0.0,34,0
350,0.7640094041921907,-0.17992229503067894,5.469239250936544,0.0,35,0
351,-3.0910859108284443,1.9895866947899625,0.5426578203635269,0.0,35,0
352,2.0520075217967224,-2.84631366845502,5.527520438731383,0.0,35,0
353,-1.7726379495107532,1.76054057078384,0.6077933742622874,0.0,35,0
354,2.9118359097593975,2.8713423350071308,4.4462519827728215,0.0,35,0
355,-0.06705435549206441,2.613111220593467,0.7877034171591522,0.0,35,0
356,1.2863688404716411,1.5197731945036368,0.5293872575758527,0.0,35,0
357,-0.9689206472072786,-1.778738471546637,6.1021714466695665,0.0,35,0
358,-1.1987202135562327,2.631397700137357,1.5811504293763803,0.0,35,0
359,1.201619715241641,2.9655882104429727,3.910888541780941,0.0,35,0
360,0.7681400510339437,-0.18425450602573276,5.469982169053705,0.0,36,0
361,-3.085721015158697,1.992648750483409,0.5417860277875723,0.0,36,0
362,2.056373894489173,-2.850434622805353,5.526780560985154,0.0,36,0
363,-1.7684356821391514,1.763190257179703,0.6079919315709077,0.0,36,0
364,2.9101943137665516,2.8655542271658136,4.445969356304377,0.0,36,0
365,-0.06265247043691798,2.6173786000117194,0.7871219748228289,0.0,36,0
366,1.2915009729769407,1.5229473916207346,0.5314270475412088,0.0,36,0
367,-0.9630194764077539,-1.77982012932813,6.101186921313458,0.0,36,0
368,-1.1981929926660264,2.638223845837586,1.5792366652629057,0.0,36,0
369,1.197146069701695,2.9612179371833602,3.9106643388600335,0.0,36,0
370,0.7722687068411289,-0.18859038267787348,5.469866121072047,0.0,37,0
371,-3.0803667057468544,1.995718512281365,0.5432529394823999,0.0,37,0
372,2.0607373783732577,-2.8545598190756722,5.524101382575345,0.0,37,0
373,-1.7642087839084064,1.7658706313573853,0.6087267310734269,0.0,37,0
374,2.908562108466769,2.8597554340487488,4.44907753310561,0.0,37,0
375,-0.058266425525991365,2.6216542641734732,0.7899351172505334,0.0,37,0
376,1.2966307998985906,1.5261393575843782,0.5289296991986414,0.0,37,0
377,-0.9571168321315806,-1.7809029212843521,6.099621677765629,0.0,37,0
378,-1.1976540206439312,2.6450157191967927,1.5783568022760297,0.0,37,0
379,1.1926720463828535,2.9568357702706587,3.9104887521453864,0.0,37,0
