label,centroid-0,centroid-1,orientation,solution,frame,set
49,1.6274060635418663,1.0478292992979887,2.251585302968681,0.0,16,0
50,-1.5856081897768526,-0.8858333643401056,2.630024184222923,0.0,16,0
51,-0.8059470815249208,-1.6496668623019906,0.4824916945319587,0.0,17,0
52,1.623624562510826,1.0524987160651806,2.251192245080836,0.0,17,0
53,-1.5909969753703206,-0.8827456906121454,2.632593291913317,0.0,17,0
54,-0.8005176812076152,-1.6469871510339624,0.48312849783795064,0.0,18,0
55,1.619853672007215,1.0571644323866602,2.2527176614073663,0.0,18,0
56,-1.5963427247385136,-0.8797138732250136,2.6326087141009675,0.0,18,0
57,-0.7951471697891266,-1.6442581311943831,0.4847858723326948,0.0,19,0
58,1.616067335569362,1.0618121162609668,2.254937590278123,0.0,19,0
59,-1.601642540497776,-0.876720289157589,2.6315220326569366,0.0,19,0
60,-0.7898085549844364,-1.641489651247055,0.48445999893015823,0.0,20,0
61,1.61228119998074,1.066466659872792,2.254198934608954,0.0,20,0
62,-1.6069046373076143,-0.8737738969335159,2.6337210183381816,0.0,20,0
63,-0.7845018346885614,-1.638688709784526,0.4833206613795721,0.0,21,0
64,1.608504777529119,1.071121623243959,2.2540670197593773,0.0,21,0
65,-1.6121465171979965,-0.8708533730107425,2.633481618600365,0.0,21,0
66,-0.7786931088056184,-1.6355907309447948,0.48325671677707627,0.0,22,0
67,1.6043353137242908,1.0762418023118645,2.252665205079028,0.0,22,0
68,-1.61786277641044,-0.8676728135255402,2.632431077851268,0.0,22,0
69,-0.7734426335738457,-1.6327400442590172,0.4830495133995312,0.0,23,0
70,1.6005531455401056,1.0808986244749952,2.2531212584440787,0.0,23,0
71,-1.6230392463796863,-0.8648115990154507,2.632335819087073,0.0,23,0
72,-0.7682061269007193,-1.6298828263438205,0.4829531591805837,0.0,24,0
73,1.5967646597506704,1.0855492876571333,2.254083118855086,0.0,24,0
74,-1.6281925597540505,-0.8619613351179649,2.6319177646198826,0.0,24,0
75,-0.7629924249543828,-1.6270132219219307,0.4814167623997045,0.0,25,0
76,1.5929849024328084,1.090207234962761,2.2540348528874525,0.0,25,0
77,-1.6333206656828587,-0.8591234316780985,2.6315706842833975,0.0,25,0
78,-0.757799077119032,-1.6241281346015637,0.48110011010815623,0.0,26,0
79,1.5891832439177376,1.094858524156124,2.253939960673525,0.0,26,0
80,-1.6384420880834638,-0.8563068020706068,2.6318474084838077,0.0,26,0
81,-0.7526115791828911,-1.6212426643575397,0.48019086424576235,0.0,27,0
82,1.5853911375058864,1.099509875544022,2.2549022010621615,0.0,27,0
83,-1.6435378271938743,-0.8534992002329308,2.6325198417349718,0.0,27,0
84,-0.7474387833948123,-1.6183573969206833,0.4798179332345182,0.0,28,0
85,1.5815909976519071,1.1041614184156998,2.255903278581082,0.0,28,0
86,-1.6486274061777582,-0.8506896073976156,2.631479531470913,0.0,28,0
87,-0.7422774673163822,-1.615450877078425,0.4799089787005425,0.0,29,0
88,1.5777948749547441,1.108804648631613,2.2568956723489895,0.0,29,0
89,-1.6537071109157693,-0.8478881523792885,2.6315933120191843,0.0,29,0
90,-0.7371188359555084,-1.6125390220635956,0.4799642591559881,0.0,30,0
91,1.5739911387263399,1.1134513541444693,2.2581871740109967,0.0,30,0
92,-1.6587788676006991,-0.8451117128796392,2.6323314478998006,0.0,30,0
93,-0.7319760195020804,-1.6096234635749107,0.4796049736704989,0.0,31,0
94,1.570176822487705,1.1180904848192708,2.2572496844105503,0.0,31,0
95,-1.6638347071578776,-0.8423197107653281,2.6332168557874147,0.0,31,0
96,-0.7268251578946847,-1.6067028132413004,0.48020189331772617,0.0,32,0
97,1.5663741676415024,1.1227358862617782,2.2566895767872484,0.0,32,0
98,-1.668901771389219,-0.839538567077217,2.6332317141199897,0.0,32,0
99,-0.7211662110141679,-1.6034824023826986,0.4792273037692648,0.0,33,0
100,1.5621888403190798,1.127841932165986,2.2572223800956563,0.0,33,0
101,-1.6744621855213957,-0.8364844509900656,2.631892373811269,0.0,33,0
102,-0.7160406957623227,-1.6005752832254128,0.47962514069565043,0.0,34,0
103,1.5583863143008159,1.1324743516787075,2.257951001214592,0.0,34,0
104,-1.6795149055973924,-0.833711204316643,2.6335107084977927,0.0,34,0
105,-0.710912291381603,-1.5976471445717295,0.4805644078365109,0.0,35,0
106,1.5545683784977529,1.1371080524969397,2.2610329747727054,0.0,35,0
107,-1.6845678759272393,-0.8309424579429845,2.636321236464694,0.0,35,0
108,-0.7057783006619015,-1.5947322357918685,0.47895185713854765,0.0,36,0
109,1.5507404113766436,1.1417303747017322,2.26058592847788,0.0,36,0
110,-1.689635557690257,-0.8281751601500642,2.6351112665228844,0.0,36,0
111,-0.7006380358121186,-1.5918281369404568,0.4781315445580754,0.0,37,0
112,1.546921363359373,1.1463624875985436,2.2613019836263706,0.0,37,0
113,-1.6946918883496684,-0.8254066433171781,2.6355764820307725,0.0,37,0
114,-0.6954918692827975,-1.5889334384817178,0.47707601462856314,0.0,38,0
115,1.5431027720401218,1.1509907266631165,2.2614291325975757,0.0,38,0
116,-1.6997527238915877,-0.8226406413013289,2.635168188533075,0.0,38,0
117,-0.6903468575196622,-1.5860265570286969,0.4773296496700611,0.0,39,0
118,1.5392797612815383,1.1556182031039623,2.260473012594184,0.0,39,0
119,-1.704808594858006,-0.8198595876673781,2.6327886918664185,0.0,39,0
120,-0.6852008044180841,-1.5831262136670974,0.4766028634712234,0.0,40,0
121,1.535469679233533,1.1602524246588344,2.2603084489849996,0.0,40,0
122,-1.7098580109246406,-0.8170820808701569,2.634689870624252,0.0,40,0
123,-0.6800479657234156,-1.5802345571189453,0.4776871278832249,0.0,41,0
124,1.531654362471188,1.164888056105724,2.2577702738573353,0.0,41,0
125,-1.7149187483586115,-0.8143133020885029,2.633902536267905,0.0,41,0
126,-0.6747784283979699,-1.577429862526295,0.4797598565923397,0.0,42,0
127,1.527851327984315,1.169507979982437,2.259345525514016,0.0,42,0
128,1.7122385242938976,-0.8114234847414664,2.6336247455440915,0.0,42,0
129,-0.6694525435267534,-1.574652203727617,0.4787957583882224,0.0,43,0
130,1.5240351543797752,1.174113143477429,2.25981310675998,0.0,43,0
131,1.7069977788293846,-0.8084804181787603,2.63380591866908,0.0,43,0
132,-0.6635931944358384,-1.5716055234328006,0.47904463819538845,0.0,44,0
133,1.5198366920893827,1.1791728776046997,2.2639308350660303,0.0,44,0
134,1.7012293236599483,-0.8052436230651008,2.6324264792352468,0.0,44,0
135,-0.6582631120549144,-1.5688424389354523,0.47357789096033986,0.0,45,0
136,1.5160116038669929,1.1837755014339324,2.2616457709746034,0.0,45,0
137,1.695980059757915,-0.8023020145833051,2.6329719952683055,0.0,45,0
138,-0.6529249245146532,-1.5661117442075552,0.4720882163188244,0.0,46,0
139,1.512194936349295,1.1883877283991637,2.259822971596908,0.0,46,0
140,1.6907297422706782,-0.7993725039059261,2.6353147245399016,0.0,46,0
141,-0.6475766878913574,-1.5633795679988012,0.47382526736285985,0.0,47,0
142,1.5083792088123646,1.1929966521282558,2.2629773677812097,0.0,47,0
143,1.6854797091721276,-0.7964356555972102,2.634403969261743,0.0,47,0
144,-0.6422305143067083,-1.5606479945920264,0.47294559071193587,0.0,48,0
145,1.504551230428707,1.19759985978943,2.2626067981493834,0.0,48,0
146,1.6802218313999542,-0.7935081416497024,2.6364236036567883,0.0,48,0
147,-0.6368786779215468,-1.5579224358449444,0.47229400436091884,0.0,49,0
148,1.5007222962749933,1.2021984770804879,2.2639539270899207,0.0,49,0
149,1.6749640518450868,-0.7905946072084485,2.6375140364821417,0.0,49,0
150,-0.6315391976026086,-1.5551887171466896,0.4730264617091464,0.0,50,0
151,1.4968909860523867,1.2067997592755493,2.264131088456152,0.0,50,0
152,1.6697043315835092,-0.7876831057882248,2.6375515121010182,0.0,50,0
153,-0.626191002507899,-1.5524553470539566,0.4733912541001921,0.0,51,0
154,1.4930554110168366,1.2113940167658506,2.2663255410532805,0.0,51,0
155,1.6644404341721304,-0.7847744626435014,2.6377165340591366,0.0,51,0
156,-0.6208465444483129,-1.5497034890993717,0.474755145907071,0.0,52,0
157,1.489211007587882,1.2159779671278943,2.265710956364808,0.0,52,0
158,1.6591794738453156,-0.7818596596742213,2.636182449607776,0.0,52,0
159,-0.6155023080352873,-1.5469656775439078,0.47436418610578057,0.0,53,0
160,1.4853689445669362,1.2205719428244854,2.2660644978314464,0.0,53,0
161,1.6539258484193786,-0.778936192436807,2.6332783796979857,0.0,53,0
162,-0.6101554293581665,-1.5442299002084214,0.47450116162081285,0.0,54,0
163,1.4815281330263088,1.2251610037211786,2.2668695286108225,0.0,54,0
164,1.648675270950172,-0.7759965793675693,2.6321217164218593,0.0,54,0
165,-0.6042808537439651,-1.5412089329888976,0.4748467440175098,0.0,55,0
166,1.4773009754209512,1.2302096687257866,2.2660622925829106,0.0,55,0
167,1.6429102803748972,-0.7727566713532832,2.631035507101396,0.0,55,0
168,-0.5989363398102502,-1.5384648919276338,0.4739067530318459,0.0,56,0
169,1.4734540966489793,1.2347988180108005,2.266761146838322,0.0,56,0
170,1.6376630072867584,-0.7698083506679696,2.6295299675371187,0.0,56,0
171,-0.5935834537637007,-1.5357280541951692,0.47235132432916327,0.0,57,0
172,1.469600782964587,1.2393753491388229,2.267330171115685,0.0,57,0
173,1.6324244015076133,-0.7668481608448388,2.6295121052720756,0.0,57,0
174,-0.5882239749761402,-1.5330001348725357,0.47359216914444147,0.0,58,0
175,1.4657423993657024,1.243958515344394,2.2680086811017564,0.0,58,0
176,1.6271825415659342,-0.7638884206424007,2.6305529798879315,0.0,58,0
177,-0.5828894043446315,-1.5302550769834153,0.47416181095887344,0.0,59,0
178,1.4618896440709435,1.248540953275817,2.2693516354177325,0.0,59,0
179,1.6219475720974337,-0.7609335538901074,2.628174857685993,0.0,59,0
180,-0.5775511956179722,-1.527517916505515,0.47398483065849795,0.0,60,0
181,1.4580353497234637,1.253116967167342,2.2681946743111974,0.0,60,0
182,1.6167167684436379,-0.7579682635490673,2.6264713382938543,0.0,60,0
183,-0.5722024712623208,-1.5247737735078104,0.47421876798039847,0.0,61,0
184,1.4541761477457098,1.257696784359889,2.269537953258348,0.0,61,0
185,1.6114892928276672,-0.7550035583046192,2.627985400332847,0.0,61,0
186,-0.5668508872655756,-1.5220427151022669,0.4721381801975904,0.0,62,0
187,1.4503260044296091,1.2622825680425118,2.267898062904808,0.0,62,0
188,1.6062489563698343,-0.7520474085762251,2.6290304185945064,0.0,62,0
189,-0.5615013014830078,-1.5193166555730686,0.47014658019485595,0.0,63,0
190,1.446463393421756,1.266861501733476,2.269655365245296,0.0,63,0
191,1.6010233865901295,-0.7490775636987541,2.6264438168123077,0.0,63,0
192,-0.5561531702691745,-1.5165889337957543,0.4695385899559686,0.0,64,0
193,1.44259745204667,1.2714369943092163,2.2703042580687165,0.0,64,0
194,1.595802685341074,-0.7461061191343,2.6245554145544334,0.0,64,0
195,-0.5507937128596401,-1.5138681118612565,0.47094454388282103,0.0,65,0
196,1.438738184151346,1.2760100650950037,2.271235326254687,0.0,65,0
197,1.5905692584394042,-0.7431401520633526,2.6268073397446545,0.0,65,0
198,-0.5448977171819441,-1.5108646204327105,0.4722891528885689,0.0,66,0
199,1.4344747602387051,1.281031399343529,2.2742478167982427,0.0,66,0
200,1.5848179155127458,-0.7398755914230424,2.627597833263738,0.0,66,0
201,-0.5395501003599039,-1.50812978997308,0.4718787745156975,0.0,67,0
202,1.4305852551122649,1.2855935183562563,2.27611359208982,0.0,67,0
203,1.579584417518793,-0.7369041497333773,2.62696652017056,0.0,67,0
204,-0.5341990312640756,-1.5054013178554269,0.4717300939503426,0.0,68,0
205,1.4267033474211708,1.2901422534592395,2.276283123635021,0.0,68,0
206,1.5743422025389628,-0.7339397000194424,2.627702052329088,0.0,68,0
207,-0.5288450964104323,-1.5026659878558637,0.47268189071229255,0.0,69,0
208,1.4228123613937516,1.2946927815060942,2.276496591729592,0.0,69,0
209,1.569107120682827,-0.7309804596585598,2.6290969320495137,0.0,69,0
210,-0.5234945078217077,-1.499925789381291,0.4743466981144392,0.0,70,0
211,1.418924545508481,1.2992373171170095,2.2748514116448963,0.0,70,0
212,1.5638645189302387,-0.7280307359216583,2.6319866832015126,0.0,70,0
213,-0.518148758024172,-1.497180252376409,0.47568571857027375,0.0,71,0
214,1.415047794896145,1.3037928691667422,2.274911152189051,0.0,71,0
215,1.5586200621668846,-0.7250978503574242,2.633406133579693,0.0,71,0
216,-0.5128029627221229,-1.494430837237637,0.47399201257676976,0.0,72,0
217,1.4111634233671577,1.3083611452121438,2.274965478382547,0.0,72,0
218,1.5533699859919279,-0.7221524056479183,2.6309927815362664,0.0,72,0
219,-0.5074562377787979,-1.4916857291946772,0.4753170248708063,0.0,73,0
220,1.4072780858048552,1.3129119313221502,2.274946361389611,0.0,73,0
221,1.548123923169818,-0.7192028953535268,2.6300475051642627,0.0,73,0
222,-0.5021131511241722,-1.4889407146140903,0.4767806082629559,0.0,74,0
223,1.4033933721022798,1.3174638073348466,2.2752450444842762,0.0,74,0
224,1.5428922865281522,-0.716245857887841,2.6299491660085597,0.0,74,0
225,-0.49676820213511963,-1.4861793215714278,0.47680910674466026,0.0,75,0
226,1.399506334975448,1.3220178787896752,2.2751377642095854,0.0,75,0
227,1.5376424639895578,-0.7132960600844441,2.6302041813787924,0.0,75,0
228,-0.4914303489363337,-1.4834172277447717,0.47766293645712277,0.0,76,0
229,1.3956273823338619,1.3265711340461974,2.2740705477104695,0.0,76,0
230,1.5323918251947475,-0.7103540400246156,2.63205653475585,0.0,76,0
231,-0.4855535247729377,-1.4803799567562435,0.4768280993579024,0.0,77,0
232,1.391353306586078,1.3315848395817047,2.2754540952430204,0.0,77,0
233,1.5266154880883929,-0.7071211921975682,2.632144578457805,0.0,77,0
234,-0.4802067685299603,-1.477629845082332,0.47588583391996303,0.0,78,0
235,1.3874792957349718,1.3361403217750376,2.2759418669821647,0.0,78,0
236,1.521369135078537,-0.704191362017527,2.633072686264516,0.0,78,0
237,-0.4748620058995894,-1.4748721903577349,0.47476766826860456,0.0,79,0
238,1.3835987971309616,1.3406932866846,2.276337412980809,0.0,79,0
239,1.5161127243083319,-0.7012611858796295,2.6340526842201704,0.0,79,0
240,-0.46951410716431735,-1.4721323975247056,0.47362454362009404,0.0,80,0
241,1.3797146721163789,1.3452350451226227,2.275990887686024,0.0,80,0
242,1.5108609217297768,-0.6983257301620073,2.636093728014465,0.0,80,0
243,-0.46417094259942643,-1.4693821446919568,0.4737829243842915,0.0,81,0
244,1.3758273811635338,1.3497847958152205,2.2782280111874393,0.0,81,0
245,1.5056076831197442,-0.6954133512244699,2.634231262866346,0.0,81,0
246,-0.45882372411755773,-1.4666338186134822,0.47451462238596376,0.0,82,0
247,1.371935161068973,1.3543308336508137,2.278599175436158,0.0,82,0
248,1.5003495763241244,-0.6924820869909525,2.635656479046386,0.0,82,0
249,-0.45347305632731344,-1.46388677926375,0.4734498136076885,0.0,83,0
250,1.368033078182684,1.3588763568037912,2.2795552263723313,0.0,83,0
251,1.4950898268469086,-0.6895582410352147,2.632288472414416,0.0,83,0
252,-0.4481145710145222,-1.4611452518693413,0.47369469470547365,0.0,84,0
253,1.364134500238329,1.3634260922716441,2.2782799782605836,0.0,84,0
254,1.4898389556809326,-0.6866312115079217,2.6337082665080063,0.0,84,0
255,-0.44276888706228823,-1.458400126498782,0.473631292071176,0.0,85,0
256,1.3602307196867438,1.3679673355977073,2.278585314123129,0.0,85,0
257,1.484585942592342,-0.6836955313547765,2.6320422410665403,0.0,85,0
258,-0.43740997562224293,-1.4556661358903398,0.4731826828789745,0.0,86,0
259,1.3563283840062392,1.3725036726624225,2.280407149226613,0.0,86,0
260,1.4793330794951887,-0.6807645659166747,2.631371379932253,0.0,86,0
261,-0.43205478214038145,-1.452931260362094,0.4718905522023848,0.0,87,0
262,1.352416449843999,1.3770411620280076,2.2802838586939473,0.0,87,0
263,1.4740918921454065,-0.6778273082640366,2.63388982855599,0.0,87,0
264,-0.4261668865055232,-1.4499209333187397,0.47219994327020864,0.0,88,0
265,1.3481162177789638,1.3820300514257762,2.2796614204290417,0.0,88,0
266,1.4683112417215718,-0.6746125631035533,2.635395313990502,0.0,88,0
267,-0.4208062902581952,-1.4471900488982037,0.4709963020115896,0.0,89,0
268,1.344208053362342,1.3865721048780246,2.2799476390749387,0.0,89,0
269,1.4630431512410353,-0.6716911853367759,2.635775069455392,0.0,89,0
270,-0.41543554359789303,-1.4444687366137108,0.47097020186001953,0.0,90,0
271,1.3402938348738236,1.3911015177918973,2.279195577865203,0.0,90,0
272,1.4577786857204218,-0.6687744202002964,2.635241731932426,0.0,90,0
273,-0.4100667501007337,-1.4417421342307086,0.4712057735356615,0.0,91,0
274,1.3363906471308356,1.3956407288409989,2.280392439264641,0.0,91,0
275,1.4525179290853791,-0.6658589519438096,2.6346068297879777,0.0,91,0
276,-0.40469970825463036,-1.4390188984774166,0.46817333010287393,0.0,92,0
277,1.3324811347440144,1.4001756608067837,2.278277518449252,0.0,92,0
278,1.447258414143077,-0.6629362962063811,2.6347673853455116,0.0,92,0
279,-0.39932918210110624,-1.4363039695718671,0.4689071032662473,0.0,93,0
280,1.3285774484063404,1.4047201889373169,2.277729224209808,0.0,93,0
281,1.4419953843780555,-0.6600085203198329,2.6338977555240803,0.0,93,0
282,-0.39395592991466905,-1.4335901525610468,0.46685411845158303,0.0,94,0
283,1.324686347399201,1.4092618967087207,2.276503817063947,0.0,94,0
284,1.4367339349057178,-0.6570873081154149,2.6323683242025724,0.0,94,0
285,-0.3885820974472956,-1.4308788479358745,0.4673640492387872,0.0,95,0
286,1.3207920595924312,1.4138127665296962,2.275962905467444,0.0,95,0
287,1.431482675025045,-0.6541355237294803,2.629883676058932,0.0,95,0
288,-0.38321528764747786,-1.428167289067681,0.4670957671653531,0.0,96,0
289,1.3169066897781492,1.4183626325208387,2.2767963830438434,0.0,96,0
290,1.4262364593668084,-0.6511888280128961,2.6300506039745697,0.0,96,0
291,-0.37784212112848015,-1.4254593518213008,0.4679094086113713,0.0,97,0
292,1.3130111373352706,1.4229166462420966,2.277682085856328,0.0,97,0
293,1.4209900676867806,-0.6482480548449717,2.629946936279682,0.0,97,0
294,-0.3724631533099937,-1.422750681898381,0.46652935643543625,0.0,98,0
295,1.309119906513835,1.4274600336529246,2.2767878200604006,0.0,98,0
296,1.4157388673736648,-0.645314335638504,2.6295958892585602,0.0,98,0
297,-0.3665433891424943,-1.4197719245811535,0.46621450923464547,0.0,99,0
298,1.3048426314511445,1.43246121986128,2.275698922654329,0.0,99,0
299,1.4099607045746767,-0.6420740708401336,2.6279063933431197,0.0,99,0
