,0
0,0.5320742895849049
1,0.43742024452388284
2,0.41268659987263384
3,0.5108358733098954
4,0.4043112403716892
5,0.38921267559304834
6,0.47925066467523575
7,0.44237655309587715
8,0.41040780282467604
9,0.46100768456608054
10,0.40299040139727293
11,0.3919949176385999
12,0.5855300932087004
13,0.3774434804614633
14,0.44773992275334895
15,0.44303536821752787
16,0.5006062593862415
17,0.4753770815597847
18,0.4017300524573773
19,0.3887032656468451
20,0.5199731285244227
21,0.49978262336403134
22,0.4958581052847207
23,0.39982115383297206
24,0.3923142883481458
25,0.42808841530587527
26,0.42939946009777485
27,0.4507434748485684
28,0.38657551579046995
29,0.3920565312683582
30,0.4318823011927307
31,0.5134617687448859
32,0.45114363633282484
33,0.41513055967874823
34,0.5282974732458592
35,0.41265827811723577
36,0.37366985332518815
37,0.411156435675174
38,0.3905947413481772
39,0.4864368262082338
40,0.40340905660912396
41,0.37280365894455464
42,0.47716287216693165
43,0.4401637222897261
44,0.507990418164432
45,0.4298663015883416
46,0.4049162234451622
47,0.3694944821678102
48,0.4016786334972829
49,0.42493337193876507
50,0.420794705683738
51,0.3939051491793245
52,0.4655870088964701
53,0.4750960019141436
54,0.41077736248262225
55,0.44914398735165595
56,0.39172588507458567
57,0.39649723940454423
58,0.42468489571772516
59,0.4227612104499713
60,0.3785504072468728
61,0.3961701621159911
62,0.42340361804142596
63,0.39461435376722365
64,0.4200596515540034
65,0.41570921481885015
66,0.39877979180663825
67,0.3754616803079843
68,0.4256196900986135
69,0.3788224913755432
70,0.4286955680469051
71,0.4057010064039379
72,0.3782033230420202
73,0.4301496759980917
74,0.4341488612089306
75,0.3873149309726432
76,0.4588111478500068
77,0.3819384159933776
78,0.46282391112707555
79,0.421508769463934
80,0.4054067469490692
81,0.4141370494864881
82,0.4499696913138032
83,0.4233338789072819
84,0.41704275941550734
85,0.4011556354422122
86,0.46196819113977255
87,0.39340960973333566
88,0.444525042232126
89,0.4099797991387546
90,0.4151022614724934
91,0.43382340467721225
92,0.39165722459163516
93,0.45291781462170183
94,0.5184476430796087
95,0.3953971230801195
96,0.4217814833704382
97,0.39463596767876297
98,0.43617097299918534
99,0.39606467039119453
100,0.3719723614268005
101,0.40787356682103126
102,0.3720104751659557
103,0.4545491715952754
104,0.4951312970161438
105,0.4308824721481651
106,0.4285782525556162
107,0.39946106024086475
108,0.414991327893734
109,0.40392373574655505
110,0.39743151577766983
111,0.4309301994714886
112,0.41879859014861287
113,0.3819872798565775
114,0.3819279178674333
115,0.4310902398344129
116,0.4314365812215954
117,0.42709315441008655
118,0.38099775663558394
119,0.38786733019854874
120,0.36789040608871726
121,0.39098178102262315
122,0.38870125557594
123,0.3987783461527899
124,0.3789845238123089
125,0.4304300155363977
126,0.45153371474035087
127,0.41915486110281197
128,0.4009551094617695
129,0.5378390022084117
130,0.4140343304475769
131,0.41326201684325936
132,0.47641428162455557
133,0.4168528023881838
134,0.4289007738698274
135,0.46044059499427675
136,0.38771153700873257
137,0.37978618518449364
138,0.43555285995900633
139,0.3932470752408728
140,0.36671114327218385
141,0.4002354395676404
142,0.3920455616928637
143,0.38476557868923994
144,0.3882294677074999
145,0.41802931714169683
146,0.444529872392118
147,0.3690831167344004
148,0.45097398361638186
149,0.37224123721420765
150,0.36741586800552906
151,0.4512857522647828
152,0.43893273451719433
153,0.3913952603496611
154,0.431710301566869
155,0.3979753243179992
156,0.36842230355311184
157,0.37541215859772636
158,0.3930759737966582
159,0.39745048663243654
160,0.4203810428304598
161,0.4505550591938198
162,0.4626729190453887
163,0.4397399076141417
164,0.5716922094054521
165,0.4185460457358509
166,0.39576897208094597
167,0.39832006436772643
168,0.4075236713403836
169,0.46376299256309866
170,0.3808786913432181
171,0.46966411500386895
172,0.373539190592058
173,0.4221564753470942
174,0.40577189804688096
175,0.38080459342114625
176,0.4017510824825615
177,0.3792170689929277
178,0.37703181615937503
179,0.3727937787661329
180,0.4432905643267557
181,0.3976803557360545
182,0.39066108960732815
183,0.4306558312788606
184,0.4091212370371446
185,0.39413389593698084
186,0.4820573154062033
187,0.4054654778610915
188,0.40034737228099254
189,0.3860292694948614
190,0.4211581775173545
191,0.39656399651169777
192,0.3725148800145835
193,0.4296851814802736
194,0.4376240123435855
195,0.3989573120655492
196,0.3835058101810515
197,0.4100276170592755
198,0.4122839103244245
199,0.4167348314419389
