,0
0,13.034075302505492
1,11.727843395805358
2,10.656883641433716
3,9.664076711845398
4,8.639677000427247
5,7.51696021118164
6,6.355296238040924
7,5.044131842756271
8,3.6903763072490694
9,2.387671738305688
10,1.9004207960307598
11,0.8869846573166549
12,1.0514781956881285
13,0.8045005796939134
14,1.0240603927176446
15,0.6681497032873333
16,0.8662320384465158
17,0.6899875209951774
18,0.5136627989519388
19,0.6861917155712843
20,0.8004371133960784
21,0.8143485964555294
22,0.8190248530857265
23,0.6457664243789389
24,0.5816716886341572
25,0.5085788596399129
26,0.4976979269333184
27,0.6011573811192066
28,0.7430427596189082
29,0.510529232856445
30,0.6418275096148253
31,0.7448688375540078
32,0.5612155268661678
33,0.6457379466060549
34,0.4771573809877038
35,0.7029643343530595
36,0.7452857171431184
37,0.8035795226179063
38,0.5516379755862058
39,0.6351102265127003
40,0.4749554810140282
41,0.6188066476017237
42,0.4611262741904706
43,0.49869290252476933
44,0.5250285562507808
45,0.5091266723498702
46,0.5114887495264411
47,0.7438673174239695
48,0.4802861941598356
49,0.544046071363613
50,0.43808682332262394
51,0.45643738471455875
52,0.4975846288625151
53,0.49646375103369356
54,0.45368753832280634
55,0.5123319042339921
56,0.465215244840458
57,0.4672543595969677
58,0.5406685265019536
59,0.4636847746476531
60,0.5355902521949262
61,0.42958603833429515
62,0.4384069678787142
63,0.5212877688616514
64,0.541261945476383
65,0.5514946692593395
66,0.4028330359958112
67,0.49126579958349464
68,0.5320413495644927
69,0.5220236005336046
70,0.5155595377288759
71,0.4890754720889032
72,0.4377700624153018
73,0.42320242088921367
74,0.44443297761417927
75,0.4889317577540874
76,0.40571595952752976
77,0.45296998913660647
78,0.417515795930475
79,0.7684686125934124
80,0.45129692530445753
81,0.3893892483247444
82,0.42183331219032405
83,0.7527606478974224
84,0.592773379778862
85,0.48324003607593474
86,0.4155816749099642
87,0.4373755901280791
88,0.5955702973209321
89,0.49574746040031314
90,0.4836880031351
91,0.4843032062899321
92,0.5042584129076451
93,0.45778269462399185
94,0.562602187538147
95,0.4698491050053388
96,0.5262069219827652
97,0.4678475054204464
98,0.5227018839783967
99,0.4310139272708446
100,0.5190452798523009
101,0.5027688028231263
102,0.45263564691618086
103,0.47705544929765165
104,0.4628033968154341
105,0.4800938738109544
106,0.40709183029793206
107,0.5521233200281859
108,0.47899280972965064
109,0.5720862262673676
110,0.41784960624836387
111,0.4389226575449109
112,0.4967009191889316
113,0.49795783604234456
114,0.566496212272346
115,0.45151973394881934
116,0.42090437441915274
117,0.4470476029589772
118,0.4378961569786072
119,0.505435058299452
120,0.4721406481627375
121,0.42005732696726916
122,0.5189076557550579
123,0.442395034410432
124,0.49685883732344954
125,0.45616139213852586
126,0.4004871785182506
127,0.476197982500121
128,0.4240752607125789
129,0.46616105754226445
130,0.5027774693354964
131,0.45362539604865015
132,0.4533944452278316
133,0.4345377567194402
134,0.38487493384853005
135,0.4253585249878466
136,0.4329552068356425
137,0.43343490559719505
138,0.4667784037038684
139,0.47122039921879766
140,0.4360094927724451
141,0.5944858078490942
142,0.40375808061920104
143,0.40185256041381506
144,0.4392700572408736
145,0.47740577135309575
146,0.43104289903081955
147,0.4975699177119881
148,0.4743394595447928
149,0.4742131096933037
150,0.5416453674219549
151,0.4140167560428381
152,0.6317052123323083
153,0.49892109819203617
154,0.49220811784788965
155,0.4551670235659927
156,0.44888016263395547
157,0.43432969453968107
158,0.38961917105577887
159,0.5059133107826114
160,0.4075549906667322
161,0.438386051071994
162,0.5690258527807891
163,0.4210031187608838
164,0.45794690827131274
165,0.4492544373745099
166,0.41238410802520814
167,0.41522136146035044
168,0.43624055290929975
169,0.4464729077609256
170,0.49575216603279115
171,0.46006277968883513
172,0.3937146461486816
173,0.3830135594908148
174,0.4234667455390096
175,0.610288343501836
176,0.502031807243824
177,0.4249943540368229
178,0.49397163761742413
179,0.4327637373847887
180,0.4285444066721946
181,0.44122515399158
182,0.40753258707113565
183,0.5257274760171771
184,0.40965290120989084
185,0.4114640984810889
186,0.4413221072021872
187,0.4219561590898782
188,0.5163533912882209
189,0.44845421907231214
190,0.5309963283713907
191,0.3826015682991594
192,0.4791224697187543
193,0.4271229432560503
194,0.44721902826465665
195,0.4359935253754258
196,0.41795044079571964
197,0.43571992770507934
198,0.3799736515879631
199,0.41105039977617563
